Nov 17, 2019  02:51:40 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.11E-009, 
  1.10,   2.27E-009, 
  1.20,   2.61E-009, 
  1.30,   9.38E-009, 
  1.40,   7.19E-008, 
  1.50,   8.21E-008, 
  1.60,   4.35E-008, 
  1.70,   3.83E-008, 
  1.80,   4.42E-008, 
  1.90,   4.88E-008, 
  2.00,   5.63E-008, 
  2.10,   5.57E-008, 
  2.20,   5.22E-008, 
  2.30,   4.61E-008, 
  2.40,   3.84E-008, 
  2.50,   2.53E-008, 
  2.60,   1.06E-008, 
  2.70,   6.14E-009, 
  2.80,   4.62E-009, 
  2.90,   4.14E-009, 
  3.00,   4.36E-009, 
  3.10,   4.88E-009, 
  3.20,   5.97E-009, 
  3.30,   8.32E-009, 
  3.40,   1.33E-008, 
  3.50,   2.40E-008, 
  3.60,   6.38E-008, 
  3.70,   2.70E-007, 
  3.80,   8.96E-007, 
  3.90,   1.39E-006, 
  4.00,   1.79E-006, 
  4.10,   2.16E-006, 
  4.20,   1.72E-006, 
  4.30,   1.69E-006, 
  4.40,   1.21E-006, 
  4.50,   3.44E-007, 
  4.60,   1.98E-008, 
  4.70,   6.07E-009, 
  4.80,   2.33E-009, 
  4.90,   1.02E-009, 
  5.00,   3.70E-010, 
  5.10,   2.99E-011, 
  5.20,  -1.37E-010, 
  5.30,  -2.41E-010, 
  5.40,  -3.02E-010, 
  5.50,  -3.03E-010, 
  5.60,  -2.63E-010, 
  5.70,  -2.32E-010, 
  5.80,  -2.65E-010, 
  5.90,  -2.92E-010, 
  6.00,  -2.86E-010, 
  6.10,  -3.02E-010, 
  6.20,  -2.74E-010, 
  6.30,  -1.89E-010, 
  6.40,  -1.75E-010, 
  6.50,  -1.85E-010, 
  6.60,  -1.46E-010, 
  6.70,  -1.43E-010, 
  6.80,  -1.28E-010, 
