Nov 17, 2019  02:48:57 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.08E-009, 
  1.10,   2.24E-009, 
  1.20,   2.60E-009, 
  1.30,   1.01E-008, 
  1.40,   7.33E-008, 
  1.50,   8.28E-008, 
  1.60,   4.61E-008, 
  1.70,   4.22E-008, 
  1.80,   4.83E-008, 
  1.90,   5.24E-008, 
  2.00,   5.99E-008, 
  2.10,   5.82E-008, 
  2.20,   5.43E-008, 
  2.30,   4.80E-008, 
  2.40,   3.93E-008, 
  2.50,   2.53E-008, 
  2.60,   1.04E-008, 
  2.70,   5.97E-009, 
  2.80,   4.63E-009, 
  2.90,   4.26E-009, 
  3.00,   4.58E-009, 
  3.10,   5.33E-009, 
  3.20,   6.51E-009, 
  3.30,   9.05E-009, 
  3.40,   1.47E-008, 
  3.50,   2.73E-008, 
  3.60,   7.62E-008, 
  3.70,   3.47E-007, 
  3.80,   9.81E-007, 
  3.90,   1.50E-006, 
  4.00,   1.89E-006, 
  4.10,   2.21E-006, 
  4.20,   1.78E-006, 
  4.30,   1.73E-006, 
  4.40,   1.23E-006, 
  4.50,   3.27E-007, 
  4.60,   1.89E-008, 
  4.70,   5.93E-009, 
  4.80,   2.25E-009, 
  4.90,   1.01E-009, 
  5.00,   3.68E-010, 
  5.10,   6.41E-011, 
  5.20,  -1.15E-010, 
  5.30,  -1.75E-010, 
  5.40,  -2.81E-010, 
  5.50,  -2.75E-010, 
  5.60,  -2.69E-010, 
  5.70,  -2.72E-010, 
  5.80,  -3.10E-010, 
  5.90,  -3.38E-010, 
  6.00,  -3.31E-010, 
  6.10,  -3.06E-010, 
  6.20,  -2.95E-010, 
  6.30,  -2.84E-010, 
  6.40,  -3.40E-010, 
  6.50,  -2.98E-010, 
  6.60,  -2.63E-010, 
  6.70,  -2.73E-010, 
  6.80,  -2.49E-010, 
