Nov 17, 2019  02:47:35 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.06E-009, 
  1.10,   2.16E-009, 
  1.20,   2.46E-009, 
  1.30,   1.26E-008, 
  1.40,   7.42E-008, 
  1.50,   7.59E-008, 
  1.60,   4.64E-008, 
  1.70,   4.54E-008, 
  1.80,   5.13E-008, 
  1.90,   5.60E-008, 
  2.00,   6.27E-008, 
  2.10,   6.01E-008, 
  2.20,   5.45E-008, 
  2.30,   4.97E-008, 
  2.40,   3.93E-008, 
  2.50,   2.35E-008, 
  2.60,   9.72E-009, 
  2.70,   5.95E-009, 
  2.80,   4.80E-009, 
  2.90,   4.64E-009, 
  3.00,   5.01E-009, 
  3.10,   5.73E-009, 
  3.20,   7.14E-009, 
  3.30,   1.02E-008, 
  3.40,   1.71E-008, 
  3.50,   3.31E-008, 
  3.60,   9.92E-008, 
  3.70,   4.71E-007, 
  3.80,   1.09E-006, 
  3.90,   1.64E-006, 
  4.00,   2.02E-006, 
  4.10,   2.20E-006, 
  4.20,   1.84E-006, 
  4.30,   1.67E-006, 
  4.40,   1.18E-006, 
  4.50,   2.31E-007, 
  4.60,   1.56E-008, 
  4.70,   5.34E-009, 
  4.80,   2.22E-009, 
  4.90,   1.07E-009, 
  5.00,   4.92E-010, 
  5.10,   1.37E-010, 
  5.20,  -1.73E-011, 
  5.30,  -1.08E-010, 
  5.40,  -1.53E-010, 
  5.50,  -1.20E-010, 
  5.60,  -6.11E-011, 
  5.70,  -1.20E-010, 
  5.80,  -1.15E-010, 
  5.90,  -1.20E-010, 
  6.00,  -1.24E-010, 
  6.10,  -1.10E-010, 
  6.20,  -9.79E-011, 
  6.30,  -1.09E-010, 
  6.40,  -1.15E-010, 
  6.50,  -1.13E-010, 
  6.60,  -1.39E-010, 
  6.70,  -1.48E-010, 
  6.80,  -7.24E-011, 
