Nov 17, 2019  02:50:18 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.02E-009, 
  1.10,   2.01E-009, 
  1.20,   2.29E-009, 
  1.30,   1.12E-008, 
  1.40,   7.23E-008, 
  1.50,   7.59E-008, 
  1.60,   4.24E-008, 
  1.70,   3.98E-008, 
  1.80,   4.58E-008, 
  1.90,   5.10E-008, 
  2.00,   5.83E-008, 
  2.10,   5.69E-008, 
  2.20,   5.20E-008, 
  2.30,   4.69E-008, 
  2.40,   3.81E-008, 
  2.50,   2.36E-008, 
  2.60,   9.75E-009, 
  2.70,   5.84E-009, 
  2.80,   4.48E-009, 
  2.90,   4.15E-009, 
  3.00,   4.48E-009, 
  3.10,   5.14E-009, 
  3.20,   6.32E-009, 
  3.30,   8.93E-009, 
  3.40,   1.45E-008, 
  3.50,   2.69E-008, 
  3.60,   7.59E-008, 
  3.70,   3.47E-007, 
  3.80,   9.73E-007, 
  3.90,   1.47E-006, 
  4.00,   1.86E-006, 
  4.10,   2.14E-006, 
  4.20,   1.74E-006, 
  4.30,   1.64E-006, 
  4.40,   1.17E-006, 
  4.50,   2.70E-007, 
  4.60,   1.68E-008, 
  4.70,   5.42E-009, 
  4.80,   2.16E-009, 
  4.90,   9.40E-010, 
  5.00,   3.90E-010, 
  5.10,   5.46E-011, 
  5.20,  -1.06E-010, 
  5.30,  -1.63E-010, 
  5.40,  -1.89E-010, 
  5.50,  -1.97E-010, 
  5.60,  -2.58E-010, 
  5.70,  -2.56E-010, 
  5.80,  -3.42E-010, 
  5.90,  -3.51E-010, 
  6.00,  -3.70E-010, 
  6.10,  -3.56E-010, 
  6.20,  -3.11E-010, 
  6.30,  -2.37E-010, 
  6.40,  -1.87E-010, 
  6.50,  -1.49E-010, 
  6.60,  -2.05E-010, 
  6.70,  -2.12E-010, 
  6.80,  -2.05E-010, 
