Nov 17, 2019  01:08:19 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.13E-009, 
  1.10,   2.17E-009, 
  1.20,   2.43E-009, 
  1.30,   1.62E-008, 
  1.40,   7.21E-008, 
  1.50,   7.63E-008, 
  1.60,   6.26E-008, 
  1.70,   6.87E-008, 
  1.80,   7.34E-008, 
  1.90,   8.18E-008, 
  2.00,   8.21E-008, 
  2.10,   8.20E-008, 
  2.20,   7.02E-008, 
  2.30,   6.55E-008, 
  2.40,   4.96E-008, 
  2.50,   2.54E-008, 
  2.60,   1.08E-008, 
  2.70,   7.48E-009, 
  2.80,   6.70E-009, 
  2.90,   6.96E-009, 
  3.00,   8.10E-009, 
  3.10,   9.87E-009, 
  3.20,   1.32E-008, 
  3.30,   2.02E-008, 
  3.40,   3.47E-008, 
  3.50,   7.63E-008, 
  3.60,   2.37E-007, 
  3.70,   1.05E-006, 
  3.80,   2.03E-006, 
  3.90,   2.60E-006, 
  4.00,   3.32E-006, 
  4.10,   3.14E-006, 
  4.20,   3.00E-006, 
  4.30,   2.39E-006, 
  4.40,   1.60E-006, 
  4.50,   1.48E-007, 
  4.60,   1.46E-008, 
  4.70,   5.24E-009, 
  4.80,   2.14E-009, 
  4.90,   1.01E-009, 
  5.00,   4.17E-010, 
  5.10,   1.16E-010, 
  5.20,  -8.10E-011, 
  5.30,  -1.59E-010, 
  5.40,  -2.03E-010, 
  5.50,  -2.47E-010, 
  5.60,  -2.36E-010, 
  5.70,  -1.85E-010, 
  5.80,  -1.62E-010, 
  5.90,  -1.49E-010, 
  6.00,  -1.37E-010, 
  6.10,  -1.44E-010, 
  6.20,  -1.46E-010, 
  6.30,  -1.05E-010, 
  6.40,  -9.58E-011, 
  6.50,  -1.02E-010, 
  6.60,  -1.07E-010, 
  6.70,  -1.15E-010, 
  6.80,  -1.43E-010, 
