Nov 17, 2019  01:13:46 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.46E-009, 
  1.10,   2.56E-009, 
  1.20,   2.80E-009, 
  1.30,   1.16E-008, 
  1.40,   7.55E-008, 
  1.50,   8.70E-008, 
  1.60,   5.54E-008, 
  1.70,   5.69E-008, 
  1.80,   6.47E-008, 
  1.90,   7.06E-008, 
  2.00,   7.61E-008, 
  2.10,   7.57E-008, 
  2.20,   6.91E-008, 
  2.30,   6.37E-008, 
  2.40,   5.06E-008, 
  2.50,   3.05E-008, 
  2.60,   1.23E-008, 
  2.70,   7.61E-009, 
  2.80,   6.34E-009, 
  2.90,   6.24E-009, 
  3.00,   6.93E-009, 
  3.10,   8.18E-009, 
  3.20,   1.04E-008, 
  3.30,   1.51E-008, 
  3.40,   2.44E-008, 
  3.50,   4.74E-008, 
  3.60,   1.27E-007, 
  3.70,   5.31E-007, 
  3.80,   1.62E-006, 
  3.90,   2.18E-006, 
  4.00,   2.82E-006, 
  4.10,   3.23E-006, 
  4.20,   2.70E-006, 
  4.30,   2.48E-006, 
  4.40,   1.82E-006, 
  4.50,   4.05E-007, 
  4.60,   2.08E-008, 
  4.70,   6.47E-009, 
  4.80,   2.64E-009, 
  4.90,   1.29E-009, 
  5.00,   5.85E-010, 
  5.10,   2.49E-010, 
  5.20,   2.04E-011, 
  5.30,  -1.01E-010, 
  5.40,  -1.55E-010, 
  5.50,  -2.24E-010, 
  5.60,  -2.21E-010, 
  5.70,  -1.69E-010, 
  5.80,  -1.81E-010, 
  5.90,  -1.75E-010, 
  6.00,  -1.62E-010, 
  6.10,  -1.23E-010, 
  6.20,  -1.26E-010, 
  6.30,  -1.05E-010, 
  6.40,  -9.84E-011, 
  6.50,  -9.32E-011, 
  6.60,  -9.92E-011, 
  6.70,  -9.10E-011, 
  6.80,  -9.66E-011, 
