Nov 17, 2019  01:16:29 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.60E-009, 
  1.10,   2.83E-009, 
  1.20,   3.09E-009, 
  1.30,   9.79E-009, 
  1.40,   7.63E-008, 
  1.50,   9.55E-008, 
  1.60,   5.60E-008, 
  1.70,   5.30E-008, 
  1.80,   6.19E-008, 
  1.90,   6.76E-008, 
  2.00,   7.51E-008, 
  2.10,   7.44E-008, 
  2.20,   7.12E-008, 
  2.30,   6.36E-008, 
  2.40,   5.18E-008, 
  2.50,   3.35E-008, 
  2.60,   1.33E-008, 
  2.70,   7.80E-009, 
  2.80,   6.23E-009, 
  2.90,   5.95E-009, 
  3.00,   6.62E-009, 
  3.10,   7.67E-009, 
  3.20,   9.59E-009, 
  3.30,   1.36E-008, 
  3.40,   2.16E-008, 
  3.50,   4.00E-008, 
  3.60,   1.02E-007, 
  3.70,   3.81E-007, 
  3.80,   1.45E-006, 
  3.90,   2.09E-006, 
  4.00,   2.65E-006, 
  4.10,   3.32E-006, 
  4.20,   2.67E-006, 
  4.30,   2.61E-006, 
  4.40,   1.93E-006, 
  4.50,   5.49E-007, 
  4.60,   2.57E-008, 
  4.70,   7.30E-009, 
  4.80,   2.95E-009, 
  4.90,   1.28E-009, 
  5.00,   5.67E-010, 
  5.10,   1.79E-010, 
  5.20,   1.13E-011, 
  5.30,  -1.66E-010, 
  5.40,  -2.05E-010, 
  5.50,  -2.18E-010, 
  5.60,  -2.14E-010, 
  5.70,  -2.33E-010, 
  5.80,  -2.25E-010, 
  5.90,  -2.16E-010, 
  6.00,  -2.22E-010, 
  6.10,  -2.78E-010, 
  6.20,  -2.62E-010, 
  6.30,  -2.22E-010, 
  6.40,  -1.80E-010, 
  6.50,  -1.89E-010, 
  6.60,  -1.97E-010, 
  6.70,  -1.71E-010, 
  6.80,  -1.67E-010, 
