Nov 16, 2019  12:13:54 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.99E-009, 
  1.10,   2.23E-009, 
  1.20,   2.57E-009, 
  1.30,   7.82E-009, 
  1.40,   3.61E-008, 
  1.50,   6.28E-008, 
  1.60,   5.15E-008, 
  1.70,   4.27E-008, 
  1.80,   3.95E-008, 
  1.90,   3.82E-008, 
  2.00,   3.72E-008, 
  2.10,   3.72E-008, 
  2.20,   3.39E-008, 
  2.30,   3.08E-008, 
  2.40,   2.62E-008, 
  2.50,   1.95E-008, 
  2.60,   1.25E-008, 
  2.70,   1.05E-008, 
  2.80,   1.06E-008, 
  2.90,   1.17E-008, 
  3.00,   1.38E-008, 
  3.10,   1.67E-008, 
  3.20,   2.22E-008, 
  3.30,   3.22E-008, 
  3.40,   5.20E-008, 
  3.50,   9.97E-008, 
  3.60,   2.30E-007, 
  3.70,   8.82E-007, 
  3.80,   2.96E-006, 
  3.90,   3.73E-006, 
  4.00,   5.22E-006, 
  4.10,   5.84E-006, 
  4.20,   5.08E-006, 
  4.30,   4.32E-006, 
  4.40,   3.39E-006, 
  4.50,   6.62E-007, 
  4.60,   2.70E-008, 
  4.70,   8.10E-009, 
  4.80,   3.33E-009, 
  4.90,   1.49E-009, 
  5.00,   7.23E-010, 
  5.10,   2.47E-010, 
  5.20,   3.16E-011, 
  5.30,  -3.86E-011, 
  5.40,  -1.34E-010, 
  5.50,  -1.98E-010, 
  5.60,  -2.24E-010, 
  5.70,  -2.57E-010, 
  5.80,  -3.31E-010, 
  5.90,  -3.24E-010, 
  6.00,  -3.12E-010, 
  6.10,  -3.29E-010, 
  6.20,  -3.83E-010, 
  6.30,  -3.66E-010, 
  6.40,  -3.19E-010, 
  6.50,  -2.55E-010, 
  6.60,  -2.47E-010, 
  6.70,  -2.31E-010, 
  6.80,  -2.49E-010, 
