Nov 16, 2019  12:01:40 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.15E-009, 
  1.10,   2.31E-009, 
  1.20,   2.62E-009, 
  1.30,   1.02E-008, 
  1.40,   4.52E-008, 
  1.50,   7.98E-008, 
  1.60,   7.11E-008, 
  1.70,   6.22E-008, 
  1.80,   5.77E-008, 
  1.90,   5.75E-008, 
  2.00,   5.52E-008, 
  2.10,   5.38E-008, 
  2.20,   4.66E-008, 
  2.30,   4.32E-008, 
  2.40,   3.51E-008, 
  2.50,   2.35E-008, 
  2.60,   1.54E-008, 
  2.70,   1.40E-008, 
  2.80,   1.49E-008, 
  2.90,   1.73E-008, 
  3.00,   2.08E-008, 
  3.10,   2.66E-008, 
  3.20,   3.82E-008, 
  3.30,   5.84E-008, 
  3.40,   9.91E-008, 
  3.50,   2.12E-007, 
  3.60,   6.02E-007, 
  3.70,   2.56E-006, 
  3.80,   4.51E-006, 
  3.90,   5.43E-006, 
  4.00,   7.28E-006, 
  4.10,   6.47E-006, 
  4.20,   6.39E-006, 
  4.30,   4.97E-006, 
  4.40,   3.57E-006, 
  4.50,   3.09E-007, 
  4.60,   2.21E-008, 
  4.70,   7.10E-009, 
  4.80,   2.98E-009, 
  4.90,   1.38E-009, 
  5.00,   6.63E-010, 
  5.10,   1.98E-010, 
  5.20,  -2.69E-011, 
  5.30,  -1.19E-010, 
  5.40,  -2.28E-010, 
  5.50,  -2.57E-010, 
  5.60,  -2.90E-010, 
  5.70,  -2.96E-010, 
  5.80,  -3.09E-010, 
  5.90,  -3.20E-010, 
  6.00,  -2.96E-010, 
  6.10,  -2.62E-010, 
  6.20,  -2.48E-010, 
  6.30,  -2.54E-010, 
  6.40,  -2.56E-010, 
  6.50,  -2.34E-010, 
  6.60,  -2.24E-010, 
  6.70,  -1.89E-010, 
  6.80,  -1.88E-010, 
