Nov 16, 2019  12:07:06 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.22E-009, 
  1.10,   2.35E-009, 
  1.20,   2.57E-009, 
  1.30,   8.08E-009, 
  1.40,   3.69E-008, 
  1.50,   6.55E-008, 
  1.60,   5.49E-008, 
  1.70,   4.65E-008, 
  1.80,   4.33E-008, 
  1.90,   4.18E-008, 
  2.00,   4.09E-008, 
  2.10,   4.05E-008, 
  2.20,   3.62E-008, 
  2.30,   3.28E-008, 
  2.40,   2.75E-008, 
  2.50,   2.03E-008, 
  2.60,   1.30E-008, 
  2.70,   1.11E-008, 
  2.80,   1.12E-008, 
  2.90,   1.26E-008, 
  3.00,   1.51E-008, 
  3.10,   1.86E-008, 
  3.20,   2.49E-008, 
  3.30,   3.73E-008, 
  3.40,   6.08E-008, 
  3.50,   1.20E-007, 
  3.60,   2.90E-007, 
  3.70,   1.23E-006, 
  3.80,   3.29E-006, 
  3.90,   3.98E-006, 
  4.00,   5.57E-006, 
  4.10,   5.86E-006, 
  4.20,   5.23E-006, 
  4.30,   4.37E-006, 
  4.40,   3.40E-006, 
  4.50,   5.93E-007, 
  4.60,   2.56E-008, 
  4.70,   7.72E-009, 
  4.80,   3.24E-009, 
  4.90,   1.49E-009, 
  5.00,   7.36E-010, 
  5.10,   3.73E-010, 
  5.20,   1.35E-010, 
  5.30,  -6.33E-011, 
  5.40,  -7.24E-011, 
  5.50,  -8.19E-011, 
  5.60,  -1.18E-010, 
  5.70,  -1.55E-010, 
  5.80,  -1.65E-010, 
  5.90,  -2.30E-010, 
  6.00,  -2.44E-010, 
  6.10,  -2.18E-010, 
  6.20,  -2.27E-010, 
  6.30,  -2.46E-010, 
  6.40,  -1.78E-010, 
  6.50,  -1.68E-010, 
  6.60,  -2.15E-010, 
  6.70,  -2.08E-010, 
  6.80,  -2.27E-010, 
