Nov 24, 2019  12:21:09 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.04E-009, 
  1.10,   2.18E-009, 
  1.20,   2.46E-009, 
  1.30,   8.97E-009, 
  1.40,   6.47E-008, 
  1.50,   7.02E-008, 
  1.60,   3.36E-008, 
  1.70,   2.78E-008, 
  1.80,   3.23E-008, 
  1.90,   3.67E-008, 
  2.00,   4.28E-008, 
  2.10,   4.31E-008, 
  2.20,   4.04E-008, 
  2.30,   3.55E-008, 
  2.40,   3.08E-008, 
  2.50,   2.10E-008, 
  2.60,   8.87E-009, 
  2.70,   4.74E-009, 
  2.80,   2.83E-009, 
  2.90,   2.29E-009, 
  3.00,   2.11E-009, 
  3.10,   2.34E-009, 
  3.20,   2.81E-009, 
  3.30,   3.74E-009, 
  3.40,   5.77E-009, 
  3.50,   9.57E-009, 
  3.60,   2.20E-008, 
  3.70,   1.08E-007, 
  3.80,   4.11E-007, 
  3.90,   6.39E-007, 
  4.00,   8.30E-007, 
  4.10,   9.50E-007, 
  4.20,   7.84E-007, 
  4.30,   7.72E-007, 
  4.40,   5.67E-007, 
  4.50,   1.83E-007, 
  4.60,   1.61E-008, 
  4.70,   5.21E-009, 
  4.80,   2.11E-009, 
  4.90,   9.96E-010, 
  5.00,   4.46E-010, 
  5.10,   1.48E-010, 
  5.20,  -1.13E-011, 
  5.30,  -1.22E-010, 
  5.40,  -1.86E-010, 
  5.50,  -1.85E-010, 
  5.60,  -1.43E-010, 
  5.70,  -2.16E-010, 
  5.80,  -2.33E-010, 
  5.90,  -1.89E-010, 
  6.00,  -2.18E-010, 
  6.10,  -2.28E-010, 
  6.20,  -2.56E-010, 
  6.30,  -2.74E-010, 
  6.40,  -2.30E-010, 
  6.50,  -2.43E-010, 
  6.60,  -2.49E-010, 
  6.70,  -2.27E-010, 
  6.80,  -2.46E-010, 
