Nov 15, 2019  05:52:04 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   6.04E-010, 
  1.10,   6.31E-010, 
  1.20,   7.83E-010, 
  1.30,   1.36E-008, 
  1.40,   5.76E-008, 
  1.50,   3.84E-008, 
  1.60,   2.63E-008, 
  1.70,   3.45E-008, 
  1.80,   4.71E-008, 
  1.90,   6.00E-008, 
  2.00,   6.46E-008, 
  2.10,   7.01E-008, 
  2.20,   5.89E-008, 
  2.30,   5.29E-008, 
  2.40,   4.05E-008, 
  2.50,   1.81E-008, 
  2.60,   6.52E-009, 
  2.70,   2.99E-009, 
  2.80,   1.65E-009, 
  2.90,   9.70E-010, 
  3.00,   6.32E-010, 
  3.10,   4.40E-010, 
  3.20,   3.27E-010, 
  3.30,   2.80E-010, 
  3.40,   2.40E-010, 
  3.50,   1.72E-010, 
  3.60,   1.82E-010, 
  3.70,   4.09E-010, 
  3.80,   1.20E-009, 
  3.90,   2.14E-009, 
  4.00,   3.34E-009, 
  4.10,   4.65E-009, 
  4.20,   4.72E-009, 
  4.30,   4.49E-009, 
  4.40,   3.75E-009, 
  4.50,   2.24E-009, 
  4.60,   1.22E-009, 
  4.70,   7.11E-010, 
  4.80,   4.16E-010, 
  4.90,   2.62E-010, 
  5.00,   1.56E-010, 
  5.10,   1.18E-010, 
  5.20,   1.41E-010, 
  5.30,   7.71E-011, 
  5.40,   7.50E-011, 
  5.50,   5.50E-011, 
  5.60,   4.85E-011, 
  5.70,  -1.26E-011, 
  5.80,  -5.11E-011, 
  5.90,  -7.80E-011, 
  6.00,  -1.60E-011, 
  6.10,   3.25E-011, 
  6.20,   6.85E-011, 
  6.30,  -2.95E-011, 
  6.40,   1.04E-011, 
  6.50,   4.33E-013, 
  6.60,  -4.68E-011, 
  6.70,  -4.98E-011, 
  6.80,  -5.85E-011, 
