Nov 15, 2019  05:46:38 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   9.87E-010, 
  1.10,   1.08E-009, 
  1.20,   1.28E-009, 
  1.30,   1.54E-008, 
  1.40,   9.34E-008, 
  1.50,   7.27E-008, 
  1.60,   3.89E-008, 
  1.70,   4.77E-008, 
  1.80,   6.45E-008, 
  1.90,   8.15E-008, 
  2.00,   8.91E-008, 
  2.10,   9.63E-008, 
  2.20,   8.17E-008, 
  2.30,   7.48E-008, 
  2.40,   5.87E-008, 
  2.50,   3.06E-008, 
  2.60,   9.24E-009, 
  2.70,   3.98E-009, 
  2.80,   2.04E-009, 
  2.90,   1.23E-009, 
  3.00,   7.32E-010, 
  3.10,   5.08E-010, 
  3.20,   3.19E-010, 
  3.30,   2.04E-010, 
  3.40,   9.79E-011, 
  3.50,   5.89E-011, 
  3.60,   9.79E-011, 
  3.70,   2.61E-010, 
  3.80,   1.06E-009, 
  3.90,   2.18E-009, 
  4.00,   3.45E-009, 
  4.10,   4.96E-009, 
  4.20,   5.09E-009, 
  4.30,   5.04E-009, 
  4.40,   4.52E-009, 
  4.50,   2.88E-009, 
  4.60,   1.53E-009, 
  4.70,   8.44E-010, 
  4.80,   5.14E-010, 
  4.90,   3.06E-010, 
  5.00,   1.73E-010, 
  5.10,   4.64E-011, 
  5.20,  -4.98E-011, 
  5.30,  -4.20E-011, 
  5.40,  -7.50E-011, 
  5.50,  -7.54E-011, 
  5.60,  -4.64E-011, 
  5.70,  -4.20E-011, 
  5.80,  -9.27E-011, 
  5.90,  -9.27E-011, 
  6.00,  -1.06E-010, 
  6.10,  -5.33E-011, 
  6.20,  -2.51E-011, 
  6.30,  -5.59E-011, 
  6.40,  -5.33E-011, 
  6.50,  -1.30E-011, 
  6.60,   4.07E-011, 
  6.70,  -2.73E-011, 
  6.80,  -2.38E-011, 
