Nov 15, 2019  05:41:11 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.14E-009, 
  1.10,   2.25E-009, 
  1.20,   2.52E-009, 
  1.30,   1.96E-008, 
  1.40,   1.70E-007, 
  1.50,   1.52E-007, 
  1.60,   7.68E-008, 
  1.70,   9.19E-008, 
  1.80,   1.19E-007, 
  1.90,   1.44E-007, 
  2.00,   1.59E-007, 
  2.10,   1.66E-007, 
  2.20,   1.45E-007, 
  2.30,   1.33E-007, 
  2.40,   1.04E-007, 
  2.50,   5.98E-008, 
  2.60,   1.44E-008, 
  2.70,   5.38E-009, 
  2.80,   2.38E-009, 
  2.90,   1.34E-009, 
  3.00,   8.09E-010, 
  3.10,   4.66E-010, 
  3.20,   2.55E-010, 
  3.30,   1.69E-010, 
  3.40,   1.08E-010, 
  3.50,   1.27E-010, 
  3.60,   1.49E-010, 
  3.70,   3.78E-010, 
  3.80,   1.25E-009, 
  3.90,   2.64E-009, 
  4.00,   4.12E-009, 
  4.10,   5.82E-009, 
  4.20,   6.10E-009, 
  4.30,   6.18E-009, 
  4.40,   5.63E-009, 
  4.50,   4.11E-009, 
  4.60,   2.06E-009, 
  4.70,   1.05E-009, 
  4.80,   5.49E-010, 
  4.90,   2.95E-010, 
  5.00,   1.32E-010, 
  5.10,   7.93E-011, 
  5.20,   2.56E-011, 
  5.30,   1.91E-011, 
  5.40,  -1.13E-011, 
  5.50,  -3.81E-011, 
  5.60,  -5.55E-011, 
  5.70,  -1.73E-012, 
  5.80,  -1.04E-011, 
  5.90,  -1.06E-010, 
  6.00,  -1.08E-011, 
  6.10,   1.39E-011, 
  6.20,   9.10E-012, 
  6.30,  -5.81E-011, 
  6.40,  -9.62E-011, 
  6.50,  -1.11E-010, 
  6.60,  -9.71E-011, 
  6.70,  -1.33E-010, 
  6.80,  -7.11E-011, 
