Nov 15, 2019  05:43:55 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.68E-009, 
  1.10,   1.82E-009, 
  1.20,   2.11E-009, 
  1.30,   1.85E-008, 
  1.40,   1.35E-007, 
  1.50,   1.12E-007, 
  1.60,   5.31E-008, 
  1.70,   6.23E-008, 
  1.80,   8.31E-008, 
  1.90,   1.04E-007, 
  2.00,   1.15E-007, 
  2.10,   1.22E-007, 
  2.20,   1.07E-007, 
  2.30,   9.80E-008, 
  2.40,   7.67E-008, 
  2.50,   4.37E-008, 
  2.60,   1.19E-008, 
  2.70,   4.82E-009, 
  2.80,   2.34E-009, 
  2.90,   1.47E-009, 
  3.00,   8.71E-010, 
  3.10,   5.81E-010, 
  3.20,   3.98E-010, 
  3.30,   2.73E-010, 
  3.40,   1.89E-010, 
  3.50,   1.94E-010, 
  3.60,   2.00E-010, 
  3.70,   3.61E-010, 
  3.80,   1.15E-009, 
  3.90,   2.30E-009, 
  4.00,   3.56E-009, 
  4.10,   5.25E-009, 
  4.20,   5.53E-009, 
  4.30,   5.60E-009, 
  4.40,   5.03E-009, 
  4.50,   3.53E-009, 
  4.60,   1.93E-009, 
  4.70,   1.12E-009, 
  4.80,   6.69E-010, 
  4.90,   4.02E-010, 
  5.00,   2.16E-010, 
  5.10,   1.16E-010, 
  5.20,   3.12E-011, 
  5.30,  -1.82E-011, 
  5.40,  -1.73E-011, 
  5.50,  -2.51E-011, 
  5.60,  -2.51E-011, 
  5.70,   7.37E-012, 
  5.80,   3.29E-011, 
  5.90,   6.02E-011, 
  6.00,   5.59E-011, 
  6.10,  -3.03E-012, 
  6.20,  -1.08E-011, 
  6.30,  -7.80E-012, 
  6.40,   2.12E-011, 
  6.50,   7.37E-012, 
  6.60,  -2.90E-011, 
  6.70,   6.07E-011, 
  6.80,   7.06E-011, 
