Nov 15, 2019  05:47:59 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.03E-009, 
  1.10,   1.14E-009, 
  1.20,   1.27E-009, 
  1.30,   1.14E-008, 
  1.40,   8.17E-008, 
  1.50,   7.08E-008, 
  1.60,   3.54E-008, 
  1.70,   4.00E-008, 
  1.80,   5.53E-008, 
  1.90,   7.06E-008, 
  2.00,   7.92E-008, 
  2.10,   8.59E-008, 
  2.20,   7.53E-008, 
  2.30,   6.85E-008, 
  2.40,   5.45E-008, 
  2.50,   3.06E-008, 
  2.60,   9.65E-009, 
  2.70,   4.26E-009, 
  2.80,   2.11E-009, 
  2.90,   1.22E-009, 
  3.00,   7.96E-010, 
  3.10,   5.26E-010, 
  3.20,   3.19E-010, 
  3.30,   2.47E-010, 
  3.40,   1.37E-010, 
  3.50,   1.20E-010, 
  3.60,   1.18E-010, 
  3.70,   3.34E-010, 
  3.80,   1.11E-009, 
  3.90,   2.14E-009, 
  4.00,   3.23E-009, 
  4.10,   4.89E-009, 
  4.20,   5.11E-009, 
  4.30,   5.12E-009, 
  4.40,   4.55E-009, 
  4.50,   3.04E-009, 
  4.60,   1.66E-009, 
  4.70,   9.68E-010, 
  4.80,   5.90E-010, 
  4.90,   3.76E-010, 
  5.00,   2.34E-010, 
  5.10,   1.37E-010, 
  5.20,   2.95E-011, 
  5.30,   1.30E-012, 
  5.40,  -1.30E-012, 
  5.50,  -2.17E-012, 
  5.60,   1.17E-011, 
  5.70,  -1.13E-011, 
  5.80,   3.29E-011, 
  5.90,   3.86E-011, 
  6.00,  -2.34E-011, 
  6.10,   1.17E-011, 
  6.20,   2.12E-011, 
  6.30,  -1.52E-011, 
  6.40,   1.73E-011, 
  6.50,   4.64E-011, 
  6.60,  -5.63E-012, 
  6.70,  -5.94E-011, 
  6.80,  -2.60E-011, 
