Nov 15, 2019  05:42:33 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.03E-009, 
  1.10,   2.16E-009, 
  1.20,   2.44E-009, 
  1.30,   2.21E-008, 
  1.40,   1.63E-007, 
  1.50,   1.35E-007, 
  1.60,   6.44E-008, 
  1.70,   7.66E-008, 
  1.80,   1.01E-007, 
  1.90,   1.25E-007, 
  2.00,   1.37E-007, 
  2.10,   1.45E-007, 
  2.20,   1.26E-007, 
  2.30,   1.16E-007, 
  2.40,   9.09E-008, 
  2.50,   5.10E-008, 
  2.60,   1.30E-008, 
  2.70,   5.09E-009, 
  2.80,   2.41E-009, 
  2.90,   1.40E-009, 
  3.00,   9.38E-010, 
  3.10,   5.55E-010, 
  3.20,   3.54E-010, 
  3.30,   2.70E-010, 
  3.40,   1.74E-010, 
  3.50,   2.14E-010, 
  3.60,   2.30E-010, 
  3.70,   4.22E-010, 
  3.80,   1.24E-009, 
  3.90,   2.50E-009, 
  4.00,   3.89E-009, 
  4.10,   5.54E-009, 
  4.20,   5.77E-009, 
  4.30,   5.82E-009, 
  4.40,   5.28E-009, 
  4.50,   3.79E-009, 
  4.60,   1.98E-009, 
  4.70,   1.09E-009, 
  4.80,   6.65E-010, 
  4.90,   4.36E-010, 
  5.00,   2.72E-010, 
  5.10,   1.29E-010, 
  5.20,   5.07E-011, 
  5.30,   3.12E-011, 
  5.40,   4.03E-011, 
  5.50,   1.78E-011, 
  5.60,   8.28E-011, 
  5.70,   4.25E-011, 
  5.80,  -6.07E-012, 
  5.90,  -3.68E-011, 
  6.00,  -3.16E-011, 
  6.10,  -5.68E-011, 
  6.20,  -7.54E-011, 
  6.30,  -1.23E-010, 
  6.40,  -1.34E-010, 
  6.50,  -1.32E-010, 
  6.60,  -7.80E-011, 
  6.70,  -4.29E-011, 
  6.80,   3.03E-012, 
