Nov 15, 2019  05:50:43 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   6.54E-010, 
  1.10,   7.65E-010, 
  1.20,   8.81E-010, 
  1.30,   1.24E-008, 
  1.40,   6.42E-008, 
  1.50,   4.83E-008, 
  1.60,   2.85E-008, 
  1.70,   3.52E-008, 
  1.80,   4.86E-008, 
  1.90,   6.27E-008, 
  2.00,   6.78E-008, 
  2.10,   7.42E-008, 
  2.20,   6.29E-008, 
  2.30,   5.71E-008, 
  2.40,   4.44E-008, 
  2.50,   2.20E-008, 
  2.60,   7.50E-009, 
  2.70,   3.43E-009, 
  2.80,   1.74E-009, 
  2.90,   9.98E-010, 
  3.00,   5.96E-010, 
  3.10,   3.92E-010, 
  3.20,   2.65E-010, 
  3.30,   1.76E-010, 
  3.40,   1.62E-010, 
  3.50,   1.37E-010, 
  3.60,   1.81E-010, 
  3.70,   3.06E-010, 
  3.80,   1.00E-009, 
  3.90,   2.01E-009, 
  4.00,   3.14E-009, 
  4.10,   4.59E-009, 
  4.20,   4.76E-009, 
  4.30,   4.69E-009, 
  4.40,   4.20E-009, 
  4.50,   2.59E-009, 
  4.60,   1.44E-009, 
  4.70,   8.10E-010, 
  4.80,   4.90E-010, 
  4.90,   3.13E-010, 
  5.00,   1.84E-010, 
  5.10,   9.75E-011, 
  5.20,   5.59E-011, 
  5.30,  -2.56E-011, 
  5.40,  -2.86E-011, 
  5.50,  -5.29E-011, 
  5.60,  -4.33E-011, 
  5.70,  -3.47E-012, 
  5.80,  -6.33E-011, 
  5.90,  -2.30E-011, 
  6.00,   4.03E-011, 
  6.10,   6.07E-012, 
  6.20,   1.73E-012, 
  6.30,  -1.86E-011, 
  6.40,  -2.64E-011, 
  6.50,  -2.77E-011, 
  6.60,  -2.51E-011, 
  6.70,  -4.16E-011, 
  6.80,  -1.05E-010, 
