Nov 17, 2019  07:20:48 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.43E-009, 
  1.10,   2.62E-009, 
  1.20,   3.00E-009, 
  1.30,   2.19E-008, 
  1.40,   9.10E-008, 
  1.50,   8.63E-008, 
  1.60,   6.42E-008, 
  1.70,   6.88E-008, 
  1.80,   7.46E-008, 
  1.90,   8.34E-008, 
  2.00,   8.65E-008, 
  2.10,   8.51E-008, 
  2.20,   7.21E-008, 
  2.30,   6.78E-008, 
  2.40,   5.16E-008, 
  2.50,   2.64E-008, 
  2.60,   1.08E-008, 
  2.70,   7.39E-009, 
  2.80,   6.60E-009, 
  2.90,   6.89E-009, 
  3.00,   8.07E-009, 
  3.10,   9.76E-009, 
  3.20,   1.29E-008, 
  3.30,   1.97E-008, 
  3.40,   3.34E-008, 
  3.50,   7.13E-008, 
  3.60,   2.18E-007, 
  3.70,   9.66E-007, 
  3.80,   1.94E-006, 
  3.90,   2.56E-006, 
  4.00,   3.20E-006, 
  4.10,   3.13E-006, 
  4.20,   2.86E-006, 
  4.30,   2.38E-006, 
  4.40,   1.67E-006, 
  4.50,   1.80E-007, 
  4.60,   1.50E-008, 
  4.70,   5.16E-009, 
  4.80,   2.21E-009, 
  4.90,   1.05E-009, 
  5.00,   4.33E-010, 
  5.10,   1.04E-010, 
  5.20,  -2.77E-011, 
  5.30,  -1.56E-010, 
  5.40,  -1.93E-010, 
  5.50,  -2.20E-010, 
  5.60,  -2.25E-010, 
  5.70,  -2.48E-010, 
  5.80,  -2.41E-010, 
  5.90,  -2.42E-010, 
  6.00,  -2.27E-010, 
  6.10,  -2.10E-010, 
  6.20,  -2.14E-010, 
  6.30,  -1.95E-010, 
  6.40,  -1.50E-010, 
  6.50,  -1.82E-010, 
  6.60,  -2.11E-010, 
  6.70,  -1.68E-010, 
  6.80,  -1.58E-010, 
