Nov 17, 2019  07:19:26 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.68E-009, 
  1.10,   2.82E-009, 
  1.20,   3.13E-009, 
  1.30,   2.04E-008, 
  1.40,   9.54E-008, 
  1.50,   9.60E-008, 
  1.60,   6.92E-008, 
  1.70,   7.28E-008, 
  1.80,   7.91E-008, 
  1.90,   8.78E-008, 
  2.00,   9.19E-008, 
  2.10,   8.91E-008, 
  2.20,   7.68E-008, 
  2.30,   7.17E-008, 
  2.40,   5.52E-008, 
  2.50,   2.97E-008, 
  2.60,   1.16E-008, 
  2.70,   7.79E-009, 
  2.80,   6.88E-009, 
  2.90,   7.15E-009, 
  3.00,   8.31E-009, 
  3.10,   1.02E-008, 
  3.20,   1.34E-008, 
  3.30,   2.06E-008, 
  3.40,   3.54E-008, 
  3.50,   7.45E-008, 
  3.60,   2.29E-007, 
  3.70,   1.01E-006, 
  3.80,   1.99E-006, 
  3.90,   2.68E-006, 
  4.00,   3.29E-006, 
  4.10,   3.31E-006, 
  4.20,   2.93E-006, 
  4.30,   2.50E-006, 
  4.40,   1.80E-006, 
  4.50,   2.52E-007, 
  4.60,   1.66E-008, 
  4.70,   5.61E-009, 
  4.80,   2.25E-009, 
  4.90,   1.02E-009, 
  5.00,   4.35E-010, 
  5.10,   1.15E-010, 
  5.20,  -6.54E-011, 
  5.30,  -9.53E-011, 
  5.40,  -1.55E-010, 
  5.50,  -2.19E-010, 
  5.60,  -2.62E-010, 
  5.70,  -2.66E-010, 
  5.80,  -2.26E-010, 
  5.90,  -2.14E-010, 
  6.00,  -1.54E-010, 
  6.10,  -1.53E-010, 
  6.20,  -1.82E-010, 
  6.30,  -2.09E-010, 
  6.40,  -2.08E-010, 
  6.50,  -1.97E-010, 
  6.60,  -1.38E-010, 
  6.70,  -1.70E-010, 
  6.80,  -1.15E-010, 
