Nov 17, 2019  07:26:14 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.91E-009, 
  1.10,   3.07E-009, 
  1.20,   3.40E-009, 
  1.30,   1.64E-008, 
  1.40,   9.41E-008, 
  1.50,   9.65E-008, 
  1.60,   5.71E-008, 
  1.70,   5.70E-008, 
  1.80,   6.46E-008, 
  1.90,   7.06E-008, 
  2.00,   7.77E-008, 
  2.10,   7.70E-008, 
  2.20,   6.95E-008, 
  2.30,   6.40E-008, 
  2.40,   5.13E-008, 
  2.50,   3.08E-008, 
  2.60,   1.22E-008, 
  2.70,   7.55E-009, 
  2.80,   6.35E-009, 
  2.90,   6.16E-009, 
  3.00,   6.90E-009, 
  3.10,   8.07E-009, 
  3.20,   1.02E-008, 
  3.30,   1.50E-008, 
  3.40,   2.44E-008, 
  3.50,   4.70E-008, 
  3.60,   1.27E-007, 
  3.70,   5.40E-007, 
  3.80,   1.58E-006, 
  3.90,   2.19E-006, 
  4.00,   2.76E-006, 
  4.10,   3.17E-006, 
  4.20,   2.61E-006, 
  4.30,   2.43E-006, 
  4.40,   1.79E-006, 
  4.50,   4.05E-007, 
  4.60,   2.03E-008, 
  4.70,   6.42E-009, 
  4.80,   2.58E-009, 
  4.90,   1.20E-009, 
  5.00,   5.31E-010, 
  5.10,   1.70E-010, 
  5.20,  -5.59E-011, 
  5.30,  -1.33E-010, 
  5.40,  -1.46E-010, 
  5.50,  -2.37E-010, 
  5.60,  -2.84E-010, 
  5.70,  -2.44E-010, 
  5.80,  -2.03E-010, 
  5.90,  -1.94E-010, 
  6.00,  -1.33E-010, 
  6.10,  -1.00E-010, 
  6.20,  -9.32E-011, 
  6.30,  -1.37E-010, 
  6.40,  -1.72E-010, 
  6.50,  -2.21E-010, 
  6.60,  -1.68E-010, 
  6.70,  -9.92E-011, 
  6.80,  -9.53E-011, 
