Nov 17, 2019  07:18:04 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.51E-009, 
  1.10,   2.62E-009, 
  1.20,   3.05E-009, 
  1.30,   2.38E-008, 
  1.40,   9.38E-008, 
  1.50,   9.33E-008, 
  1.60,   7.55E-008, 
  1.70,   8.11E-008, 
  1.80,   8.62E-008, 
  1.90,   9.77E-008, 
  2.00,   9.84E-008, 
  2.10,   9.50E-008, 
  2.20,   8.00E-008, 
  2.30,   7.57E-008, 
  2.40,   5.68E-008, 
  2.50,   2.82E-008, 
  2.60,   1.15E-008, 
  2.70,   8.06E-009, 
  2.80,   7.29E-009, 
  2.90,   7.75E-009, 
  3.00,   9.06E-009, 
  3.10,   1.12E-008, 
  3.20,   1.51E-008, 
  3.30,   2.37E-008, 
  3.40,   4.16E-008, 
  3.50,   9.15E-008, 
  3.60,   3.04E-007, 
  3.70,   1.25E-006, 
  3.80,   2.21E-006, 
  3.90,   2.91E-006, 
  4.00,   3.53E-006, 
  4.10,   3.34E-006, 
  4.20,   3.16E-006, 
  4.30,   2.54E-006, 
  4.40,   1.74E-006, 
  4.50,   1.59E-007, 
  4.60,   1.49E-008, 
  4.70,   5.20E-009, 
  4.80,   2.25E-009, 
  4.90,   1.12E-009, 
  5.00,   5.31E-010, 
  5.10,   1.86E-010, 
  5.20,   5.11E-011, 
  5.30,  -2.69E-011, 
  5.40,  -8.45E-011, 
  5.50,  -1.60E-010, 
  5.60,  -2.05E-010, 
  5.70,  -2.50E-010, 
  5.80,  -2.38E-010, 
  5.90,  -2.38E-010, 
  6.00,  -2.26E-010, 
  6.10,  -2.12E-010, 
  6.20,  -1.90E-010, 
  6.30,  -2.20E-010, 
  6.40,  -1.87E-010, 
  6.50,  -1.42E-010, 
  6.60,  -1.27E-010, 
  6.70,  -1.42E-010, 
  6.80,  -1.19E-010, 
