Nov 16, 2019  07:25:02 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.87E-009, 
  1.10,   2.09E-009, 
  1.20,   2.35E-009, 
  1.30,   7.64E-009, 
  1.40,   5.01E-008, 
  1.50,   7.23E-008, 
  1.60,   5.17E-008, 
  1.70,   5.19E-008, 
  1.80,   6.04E-008, 
  1.90,   6.77E-008, 
  2.00,   7.37E-008, 
  2.10,   7.75E-008, 
  2.20,   7.06E-008, 
  2.30,   6.36E-008, 
  2.40,   5.11E-008, 
  2.50,   3.22E-008, 
  2.60,   1.33E-008, 
  2.70,   8.10E-009, 
  2.80,   6.79E-009, 
  2.90,   6.73E-009, 
  3.00,   7.50E-009, 
  3.10,   8.76E-009, 
  3.20,   1.09E-008, 
  3.30,   1.54E-008, 
  3.40,   2.41E-008, 
  3.50,   4.54E-008, 
  3.60,   1.09E-007, 
  3.70,   3.97E-007, 
  3.80,   1.46E-006, 
  3.90,   1.99E-006, 
  4.00,   2.67E-006, 
  4.10,   3.21E-006, 
  4.20,   2.64E-006, 
  4.30,   2.39E-006, 
  4.40,   1.85E-006, 
  4.50,   4.66E-007, 
  4.60,   2.33E-008, 
  4.70,   7.03E-009, 
  4.80,   2.84E-009, 
  4.90,   1.35E-009, 
  5.00,   6.54E-010, 
  5.10,   2.78E-010, 
  5.20,   5.81E-011, 
  5.30,   2.25E-011, 
  5.40,  -4.07E-011, 
  5.50,  -1.11E-010, 
  5.60,  -2.01E-010, 
  5.70,  -2.17E-010, 
  5.80,  -2.08E-010, 
  5.90,  -2.04E-010, 
  6.00,  -1.59E-010, 
  6.10,  -1.39E-010, 
  6.20,  -1.68E-010, 
  6.30,  -1.87E-010, 
  6.40,  -1.91E-010, 
  6.50,  -1.58E-010, 
  6.60,  -1.34E-010, 
  6.70,  -1.12E-010, 
  6.80,  -7.28E-011, 
