Nov 16, 2019  07:14:09 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.67E-009, 
  1.10,   1.78E-009, 
  1.20,   2.02E-009, 
  1.30,   1.00E-008, 
  1.40,   5.16E-008, 
  1.50,   7.13E-008, 
  1.60,   6.35E-008, 
  1.70,   6.71E-008, 
  1.80,   7.22E-008, 
  1.90,   8.27E-008, 
  2.00,   8.56E-008, 
  2.10,   8.75E-008, 
  2.20,   7.27E-008, 
  2.30,   6.74E-008, 
  2.40,   5.25E-008, 
  2.50,   2.84E-008, 
  2.60,   1.18E-008, 
  2.70,   8.11E-009, 
  2.80,   7.38E-009, 
  2.90,   7.84E-009, 
  3.00,   9.04E-009, 
  3.10,   1.09E-008, 
  3.20,   1.45E-008, 
  3.30,   2.17E-008, 
  3.40,   3.64E-008, 
  3.50,   7.68E-008, 
  3.60,   2.11E-007, 
  3.70,   9.14E-007, 
  3.80,   1.90E-006, 
  3.90,   2.39E-006, 
  4.00,   3.23E-006, 
  4.10,   3.05E-006, 
  4.20,   2.85E-006, 
  4.30,   2.29E-006, 
  4.40,   1.68E-006, 
  4.50,   2.17E-007, 
  4.60,   1.66E-008, 
  4.70,   5.71E-009, 
  4.80,   2.38E-009, 
  4.90,   1.14E-009, 
  5.00,   4.73E-010, 
  5.10,   1.69E-010, 
  5.20,   4.03E-011, 
  5.30,  -2.51E-011, 
  5.40,  -1.06E-010, 
  5.50,  -1.52E-010, 
  5.60,  -1.83E-010, 
  5.70,  -2.43E-010, 
  5.80,  -2.79E-010, 
  5.90,  -1.79E-010, 
  6.00,  -1.96E-010, 
  6.10,  -2.12E-010, 
  6.20,  -2.03E-010, 
  6.30,  -1.62E-010, 
  6.40,  -2.21E-010, 
  6.50,  -1.95E-010, 
  6.60,  -2.01E-010, 
  6.70,  -2.10E-010, 
  6.80,  -1.78E-010, 
