Nov 16, 2019  07:16:53 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.88E-009, 
  1.10,   1.94E-009, 
  1.20,   2.20E-009, 
  1.30,   8.28E-009, 
  1.40,   5.09E-008, 
  1.50,   7.28E-008, 
  1.60,   5.84E-008, 
  1.70,   6.06E-008, 
  1.80,   6.67E-008, 
  1.90,   7.55E-008, 
  2.00,   8.06E-008, 
  2.10,   8.23E-008, 
  2.20,   7.13E-008, 
  2.30,   6.54E-008, 
  2.40,   5.19E-008, 
  2.50,   3.09E-008, 
  2.60,   1.27E-008, 
  2.70,   8.22E-009, 
  2.80,   7.05E-009, 
  2.90,   7.19E-009, 
  3.00,   8.12E-009, 
  3.10,   9.73E-009, 
  3.20,   1.28E-008, 
  3.30,   1.86E-008, 
  3.40,   3.00E-008, 
  3.50,   6.00E-008, 
  3.60,   1.54E-007, 
  3.70,   6.34E-007, 
  3.80,   1.68E-006, 
  3.90,   2.17E-006, 
  4.00,   2.92E-006, 
  4.10,   3.11E-006, 
  4.20,   2.68E-006, 
  4.30,   2.31E-006, 
  4.40,   1.77E-006, 
  4.50,   3.64E-007, 
  4.60,   2.00E-008, 
  4.70,   6.51E-009, 
  4.80,   2.71E-009, 
  4.90,   1.24E-009, 
  5.00,   5.56E-010, 
  5.10,   1.93E-010, 
  5.20,  -7.80E-012, 
  5.30,  -6.20E-011, 
  5.40,  -1.18E-010, 
  5.50,  -1.42E-010, 
  5.60,  -2.13E-010, 
  5.70,  -2.57E-010, 
  5.80,  -2.96E-010, 
  5.90,  -2.37E-010, 
  6.00,  -1.98E-010, 
  6.10,  -1.49E-010, 
  6.20,  -1.23E-010, 
  6.30,  -1.07E-010, 
  6.40,  -1.22E-010, 
  6.50,  -1.26E-010, 
  6.60,  -1.36E-010, 
  6.70,  -1.35E-010, 
  6.80,  -1.26E-010, 
