Nov 16, 2019  07:18:14 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.89E-009, 
  1.10,   1.97E-009, 
  1.20,   2.26E-009, 
  1.30,   7.40E-009, 
  1.40,   5.02E-008, 
  1.50,   7.53E-008, 
  1.60,   5.70E-008, 
  1.70,   5.76E-008, 
  1.80,   6.46E-008, 
  1.90,   7.23E-008, 
  2.00,   7.88E-008, 
  2.10,   8.05E-008, 
  2.20,   7.16E-008, 
  2.30,   6.51E-008, 
  2.40,   5.25E-008, 
  2.50,   3.29E-008, 
  2.60,   1.31E-008, 
  2.70,   8.21E-009, 
  2.80,   7.05E-009, 
  2.90,   7.10E-009, 
  3.00,   7.93E-009, 
  3.10,   9.29E-009, 
  3.20,   1.20E-008, 
  3.30,   1.72E-008, 
  3.40,   2.71E-008, 
  3.50,   5.27E-008, 
  3.60,   1.31E-007, 
  3.70,   5.13E-007, 
  3.80,   1.56E-006, 
  3.90,   2.09E-006, 
  4.00,   2.79E-006, 
  4.10,   3.18E-006, 
  4.20,   2.63E-006, 
  4.30,   2.36E-006, 
  4.40,   1.83E-006, 
  4.50,   4.57E-007, 
  4.60,   2.25E-008, 
  4.70,   6.94E-009, 
  4.80,   2.82E-009, 
  4.90,   1.24E-009, 
  5.00,   5.44E-010, 
  5.10,   1.92E-010, 
  5.20,   7.37E-012, 
  5.30,  -7.15E-011, 
  5.40,  -1.70E-010, 
  5.50,  -2.56E-010, 
  5.60,  -2.32E-010, 
  5.70,  -2.05E-010, 
  5.80,  -2.20E-010, 
  5.90,  -2.26E-010, 
  6.00,  -1.92E-010, 
  6.10,  -1.82E-010, 
  6.20,  -1.95E-010, 
  6.30,  -2.21E-010, 
  6.40,  -1.81E-010, 
  6.50,  -1.67E-010, 
  6.60,  -1.65E-010, 
  6.70,  -1.44E-010, 
  6.80,  -1.10E-010, 
