Nov 16, 2019  07:22:19 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.91E-009, 
  1.10,   2.02E-009, 
  1.20,   2.32E-009, 
  1.30,   7.22E-009, 
  1.40,   5.05E-008, 
  1.50,   7.54E-008, 
  1.60,   5.38E-008, 
  1.70,   5.35E-008, 
  1.80,   6.19E-008, 
  1.90,   6.93E-008, 
  2.00,   7.65E-008, 
  2.10,   7.90E-008, 
  2.20,   7.26E-008, 
  2.30,   6.47E-008, 
  2.40,   5.22E-008, 
  2.50,   3.35E-008, 
  2.60,   1.35E-008, 
  2.70,   8.16E-009, 
  2.80,   6.77E-009, 
  2.90,   6.71E-009, 
  3.00,   7.55E-009, 
  3.10,   8.76E-009, 
  3.20,   1.10E-008, 
  3.30,   1.55E-008, 
  3.40,   2.42E-008, 
  3.50,   4.60E-008, 
  3.60,   1.13E-007, 
  3.70,   4.09E-007, 
  3.80,   1.47E-006, 
  3.90,   2.02E-006, 
  4.00,   2.68E-006, 
  4.10,   3.23E-006, 
  4.20,   2.62E-006, 
  4.30,   2.41E-006, 
  4.40,   1.88E-006, 
  4.50,   5.05E-007, 
  4.60,   2.43E-008, 
  4.70,   7.17E-009, 
  4.80,   2.89E-009, 
  4.90,   1.33E-009, 
  5.00,   6.23E-010, 
  5.10,   2.35E-010, 
  5.20,   6.93E-011, 
  5.30,  -4.42E-011, 
  5.40,  -1.30E-010, 
  5.50,  -1.55E-010, 
  5.60,  -2.04E-010, 
  5.70,  -2.22E-010, 
  5.80,  -2.18E-010, 
  5.90,  -2.20E-010, 
  6.00,  -2.16E-010, 
  6.10,  -2.30E-010, 
  6.20,  -2.75E-010, 
  6.30,  -1.86E-010, 
  6.40,  -2.20E-010, 
  6.50,  -2.63E-010, 
  6.60,  -2.09E-010, 
  6.70,  -2.27E-010, 
  6.80,  -2.34E-010, 
