Nov 16, 2019  07:15:31 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.78E-009, 
  1.10,   1.89E-009, 
  1.20,   2.14E-009, 
  1.30,   9.35E-009, 
  1.40,   5.17E-008, 
  1.50,   7.18E-008, 
  1.60,   6.10E-008, 
  1.70,   6.43E-008, 
  1.80,   6.97E-008, 
  1.90,   7.87E-008, 
  2.00,   8.23E-008, 
  2.10,   8.43E-008, 
  2.20,   7.15E-008, 
  2.30,   6.59E-008, 
  2.40,   5.19E-008, 
  2.50,   2.93E-008, 
  2.60,   1.21E-008, 
  2.70,   8.13E-009, 
  2.80,   7.20E-009, 
  2.90,   7.43E-009, 
  3.00,   8.50E-009, 
  3.10,   1.03E-008, 
  3.20,   1.35E-008, 
  3.30,   2.00E-008, 
  3.40,   3.27E-008, 
  3.50,   6.76E-008, 
  3.60,   1.81E-007, 
  3.70,   7.83E-007, 
  3.80,   1.81E-006, 
  3.90,   2.28E-006, 
  4.00,   3.09E-006, 
  4.10,   3.07E-006, 
  4.20,   2.78E-006, 
  4.30,   2.31E-006, 
  4.40,   1.74E-006, 
  4.50,   2.78E-007, 
  4.60,   1.79E-008, 
  4.70,   6.00E-009, 
  4.80,   2.45E-009, 
  4.90,   1.17E-009, 
  5.00,   4.92E-010, 
  5.10,   1.75E-010, 
  5.20,  -2.77E-011, 
  5.30,  -1.04E-010, 
  5.40,  -1.01E-010, 
  5.50,  -1.48E-010, 
  5.60,  -1.31E-010, 
  5.70,  -1.36E-010, 
  5.80,  -1.51E-010, 
  5.90,  -1.75E-010, 
  6.00,  -1.77E-010, 
  6.10,  -2.07E-010, 
  6.20,  -2.09E-010, 
  6.30,  -2.45E-010, 
  6.40,  -1.89E-010, 
  6.50,  -1.75E-010, 
  6.60,  -1.85E-010, 
  6.70,  -1.73E-010, 
  6.80,  -1.33E-010, 
