Nov 17, 2019  09:27:45 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.61E-009, 
  1.10,   2.74E-009, 
  1.20,   3.06E-009, 
  1.30,   1.21E-008, 
  1.40,   8.27E-008, 
  1.50,   9.27E-008, 
  1.60,   5.37E-008, 
  1.70,   5.16E-008, 
  1.80,   5.90E-008, 
  1.90,   6.43E-008, 
  2.00,   7.22E-008, 
  2.10,   7.00E-008, 
  2.20,   6.43E-008, 
  2.30,   5.79E-008, 
  2.40,   4.74E-008, 
  2.50,   3.00E-008, 
  2.60,   1.19E-008, 
  2.70,   7.07E-009, 
  2.80,   5.68E-009, 
  2.90,   5.37E-009, 
  3.00,   6.00E-009, 
  3.10,   7.10E-009, 
  3.20,   8.75E-009, 
  3.30,   1.26E-008, 
  3.40,   2.05E-008, 
  3.50,   3.82E-008, 
  3.60,   1.05E-007, 
  3.70,   4.46E-007, 
  3.80,   1.32E-006, 
  3.90,   1.95E-006, 
  4.00,   2.42E-006, 
  4.10,   2.83E-006, 
  4.20,   2.26E-006, 
  4.30,   2.19E-006, 
  4.40,   1.60E-006, 
  4.50,   4.18E-007, 
  4.60,   2.11E-008, 
  4.70,   6.50E-009, 
  4.80,   2.65E-009, 
  4.90,   1.24E-009, 
  5.00,   5.80E-010, 
  5.10,   2.28E-010, 
  5.20,   5.24E-011, 
  5.30,  -5.55E-011, 
  5.40,  -1.44E-010, 
  5.50,  -1.64E-010, 
  5.60,  -1.53E-010, 
  5.70,  -1.71E-010, 
  5.80,  -1.93E-010, 
  5.90,  -2.18E-010, 
  6.00,  -2.10E-010, 
  6.10,  -1.60E-010, 
  6.20,  -1.21E-010, 
  6.30,  -1.23E-010, 
  6.40,  -1.25E-010, 
  6.50,  -8.93E-011, 
  6.60,  -5.20E-011, 
  6.70,  -4.20E-011, 
  6.80,  -9.79E-011, 
