Nov 17, 2019  09:20:57 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.91E-009, 
  1.10,   1.98E-009, 
  1.20,   2.24E-009, 
  1.30,   2.35E-008, 
  1.40,   7.53E-008, 
  1.50,   7.54E-008, 
  1.60,   7.51E-008, 
  1.70,   8.16E-008, 
  1.80,   8.54E-008, 
  1.90,   9.90E-008, 
  2.00,   9.52E-008, 
  2.10,   9.27E-008, 
  2.20,   7.82E-008, 
  2.30,   6.99E-008, 
  2.40,   5.21E-008, 
  2.50,   2.28E-008, 
  2.60,   1.01E-008, 
  2.70,   7.30E-009, 
  2.80,   6.88E-009, 
  2.90,   7.35E-009, 
  3.00,   8.72E-009, 
  3.10,   1.09E-008, 
  3.20,   1.53E-008, 
  3.30,   2.44E-008, 
  3.40,   4.47E-008, 
  3.50,   1.07E-007, 
  3.60,   4.10E-007, 
  3.70,   1.46E-006, 
  3.80,   2.28E-006, 
  3.90,   2.91E-006, 
  4.00,   3.46E-006, 
  4.10,   3.02E-006, 
  4.20,   3.07E-006, 
  4.30,   2.31E-006, 
  4.40,   1.31E-006, 
  4.50,   7.25E-008, 
  4.60,   1.17E-008, 
  4.70,   4.30E-009, 
  4.80,   1.83E-009, 
  4.90,   8.44E-010, 
  5.00,   3.83E-010, 
  5.10,   1.45E-010, 
  5.20,  -3.99E-011, 
  5.30,  -8.88E-011, 
  5.40,  -1.19E-010, 
  5.50,  -1.95E-010, 
  5.60,  -1.20E-010, 
  5.70,  -1.31E-010, 
  5.80,  -1.86E-010, 
  5.90,  -1.82E-010, 
  6.00,  -2.07E-010, 
  6.10,  -2.34E-010, 
  6.20,  -1.97E-010, 
  6.30,  -1.49E-010, 
  6.40,  -1.30E-010, 
  6.50,  -1.04E-010, 
  6.60,  -1.24E-010, 
  6.70,  -1.23E-010, 
  6.80,  -8.62E-011, 
