Nov 17, 2019  09:30:28 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.63E-009, 
  1.10,   2.80E-009, 
  1.20,   3.12E-009, 
  1.30,   1.23E-008, 
  1.40,   8.20E-008, 
  1.50,   9.07E-008, 
  1.60,   5.11E-008, 
  1.70,   4.80E-008, 
  1.80,   5.50E-008, 
  1.90,   6.00E-008, 
  2.00,   6.77E-008, 
  2.10,   6.68E-008, 
  2.20,   6.20E-008, 
  2.30,   5.55E-008, 
  2.40,   4.56E-008, 
  2.50,   2.89E-008, 
  2.60,   1.16E-008, 
  2.70,   6.89E-009, 
  2.80,   5.47E-009, 
  2.90,   5.26E-009, 
  3.00,   5.76E-009, 
  3.10,   6.72E-009, 
  3.20,   8.23E-009, 
  3.30,   1.18E-008, 
  3.40,   1.89E-008, 
  3.50,   3.50E-008, 
  3.60,   9.35E-008, 
  3.70,   3.86E-007, 
  3.80,   1.24E-006, 
  3.90,   1.84E-006, 
  4.00,   2.32E-006, 
  4.10,   2.75E-006, 
  4.20,   2.19E-006, 
  4.30,   2.11E-006, 
  4.40,   1.55E-006, 
  4.50,   4.09E-007, 
  4.60,   2.11E-008, 
  4.70,   6.59E-009, 
  4.80,   2.67E-009, 
  4.90,   1.23E-009, 
  5.00,   4.90E-010, 
  5.10,   1.75E-010, 
  5.20,   2.21E-011, 
  5.30,  -4.98E-011, 
  5.40,  -1.00E-010, 
  5.50,  -1.59E-010, 
  5.60,  -1.96E-010, 
  5.70,  -2.24E-010, 
  5.80,  -1.65E-010, 
  5.90,  -2.04E-010, 
  6.00,  -1.88E-010, 
  6.10,  -2.06E-010, 
  6.20,  -1.79E-010, 
  6.30,  -1.14E-010, 
  6.40,  -1.17E-010, 
  6.50,  -1.05E-010, 
  6.60,  -4.42E-011, 
  6.70,  -4.90E-011, 
  6.80,  -2.95E-011, 
