Nov 17, 2019  09:25:02 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.20E-009, 
  1.10,   2.32E-009, 
  1.20,   2.62E-009, 
  1.30,   1.76E-008, 
  1.40,   8.12E-008, 
  1.50,   7.88E-008, 
  1.60,   5.65E-008, 
  1.70,   5.96E-008, 
  1.80,   6.52E-008, 
  1.90,   7.24E-008, 
  2.00,   7.67E-008, 
  2.10,   7.45E-008, 
  2.20,   6.46E-008, 
  2.30,   6.05E-008, 
  2.40,   4.63E-008, 
  2.50,   2.48E-008, 
  2.60,   1.03E-008, 
  2.70,   6.84E-009, 
  2.80,   5.83E-009, 
  2.90,   5.83E-009, 
  3.00,   6.56E-009, 
  3.10,   7.77E-009, 
  3.20,   1.00E-008, 
  3.30,   1.54E-008, 
  3.40,   2.62E-008, 
  3.50,   5.45E-008, 
  3.60,   1.69E-007, 
  3.70,   7.69E-007, 
  3.80,   1.59E-006, 
  3.90,   2.21E-006, 
  4.00,   2.71E-006, 
  4.10,   2.74E-006, 
  4.20,   2.46E-006, 
  4.30,   2.07E-006, 
  4.40,   1.46E-006, 
  4.50,   1.88E-007, 
  4.60,   1.49E-008, 
  4.70,   5.10E-009, 
  4.80,   2.07E-009, 
  4.90,   9.52E-010, 
  5.00,   4.13E-010, 
  5.10,   4.20E-011, 
  5.20,  -1.82E-010, 
  5.30,  -3.19E-010, 
  5.40,  -3.12E-010, 
  5.50,  -2.89E-010, 
  5.60,  -2.63E-010, 
  5.70,  -2.53E-010, 
  5.80,  -2.12E-010, 
  5.90,  -2.14E-010, 
  6.00,  -2.20E-010, 
  6.10,  -2.58E-010, 
  6.20,  -2.23E-010, 
  6.30,  -2.11E-010, 
  6.40,  -1.94E-010, 
  6.50,  -1.90E-010, 
  6.60,  -1.95E-010, 
  6.70,  -1.89E-010, 
  6.80,  -1.84E-010, 
