Nov 16, 2019  06:49:54 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.70E-009, 
  1.10,   1.78E-009, 
  1.20,   1.93E-009, 
  1.30,   2.29E-008, 
  1.40,   1.15E-007, 
  1.50,   9.09E-008, 
  1.60,   5.88E-008, 
  1.70,   6.94E-008, 
  1.80,   8.60E-008, 
  1.90,   1.04E-007, 
  2.00,   1.09E-007, 
  2.10,   1.11E-007, 
  2.20,   9.16E-008, 
  2.30,   8.57E-008, 
  2.40,   6.56E-008, 
  2.50,   3.23E-008, 
  2.60,   9.08E-009, 
  2.70,   3.90E-009, 
  2.80,   2.00E-009, 
  2.90,   1.19E-009, 
  3.00,   7.45E-010, 
  3.10,   4.84E-010, 
  3.20,   3.25E-010, 
  3.30,   2.54E-010, 
  3.40,   1.44E-010, 
  3.50,   8.06E-011, 
  3.60,   1.26E-010, 
  3.70,   2.79E-010, 
  3.80,   6.04E-010, 
  3.90,   9.97E-010, 
  4.00,   1.39E-009, 
  4.10,   1.82E-009, 
  4.20,   1.91E-009, 
  4.30,   1.91E-009, 
  4.40,   1.75E-009, 
  4.50,   1.21E-009, 
  4.60,   6.54E-010, 
  4.70,   4.20E-010, 
  4.80,   2.31E-010, 
  4.90,   1.60E-010, 
  5.00,   4.81E-011, 
  5.10,   1.04E-011, 
  5.20,  -3.81E-011, 
  5.30,  -4.38E-011, 
  5.40,  -5.29E-011, 
  5.50,  -8.80E-011, 
  5.60,  -1.10E-010, 
  5.70,  -8.67E-011, 
  5.80,  -2.51E-011, 
  5.90,  -1.04E-011, 
  6.00,  -1.26E-011, 
  6.10,  -3.08E-011, 
  6.20,  -1.01E-010, 
  6.30,  -5.24E-011, 
  6.40,  -7.24E-011, 
  6.50,  -5.11E-011, 
  6.60,  -4.03E-011, 
  6.70,  -8.67E-013, 
  6.80,  -2.99E-011, 
