Nov 16, 2019  06:52:37 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.15E-009, 
  1.10,   1.18E-009, 
  1.20,   1.38E-009, 
  1.30,   1.30E-008, 
  1.40,   8.05E-008, 
  1.50,   7.02E-008, 
  1.60,   4.07E-008, 
  1.70,   4.56E-008, 
  1.80,   5.82E-008, 
  1.90,   7.13E-008, 
  2.00,   7.74E-008, 
  2.10,   7.91E-008, 
  2.20,   6.80E-008, 
  2.30,   6.29E-008, 
  2.40,   4.93E-008, 
  2.50,   2.68E-008, 
  2.60,   8.63E-009, 
  2.70,   3.80E-009, 
  2.80,   1.89E-009, 
  2.90,   1.14E-009, 
  3.00,   7.27E-010, 
  3.10,   4.81E-010, 
  3.20,   3.41E-010, 
  3.30,   2.81E-010, 
  3.40,   1.88E-010, 
  3.50,   1.56E-010, 
  3.60,   1.39E-010, 
  3.70,   2.57E-010, 
  3.80,   5.56E-010, 
  3.90,   9.27E-010, 
  4.00,   1.37E-009, 
  4.10,   1.84E-009, 
  4.20,   1.97E-009, 
  4.30,   2.04E-009, 
  4.40,   1.89E-009, 
  4.50,   1.39E-009, 
  4.60,   8.26E-010, 
  4.70,   5.08E-010, 
  4.80,   3.25E-010, 
  4.90,   1.97E-010, 
  5.00,   1.68E-010, 
  5.10,   1.20E-010, 
  5.20,   8.67E-012, 
  5.30,   4.33E-013, 
  5.40,  -5.33E-011, 
  5.50,  -5.72E-011, 
  5.60,  -2.82E-011, 
  5.70,  -2.77E-011, 
  5.80,  -4.77E-011, 
  5.90,   1.43E-011, 
  6.00,   4.38E-011, 
  6.10,   6.80E-011, 
  6.20,   6.07E-012, 
  6.30,  -1.73E-011, 
  6.40,  -5.29E-011, 
  6.50,  -1.39E-011, 
  6.60,  -1.43E-011, 
  6.70,  -6.28E-011, 
  6.80,  -5.07E-011, 
