Nov 16, 2019  06:59:25 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   9.81E-010, 
  1.10,   1.01E-009, 
  1.20,   1.08E-009, 
  1.30,   4.70E-009, 
  1.40,   4.92E-008, 
  1.50,   6.15E-008, 
  1.60,   2.99E-008, 
  1.70,   2.49E-008, 
  1.80,   3.13E-008, 
  1.90,   4.01E-008, 
  2.00,   4.86E-008, 
  2.10,   5.06E-008, 
  2.20,   4.87E-008, 
  2.30,   4.24E-008, 
  2.40,   3.52E-008, 
  2.50,   2.42E-008, 
  2.60,   9.42E-009, 
  2.70,   4.14E-009, 
  2.80,   2.04E-009, 
  2.90,   1.17E-009, 
  3.00,   7.53E-010, 
  3.10,   5.19E-010, 
  3.20,   3.13E-010, 
  3.30,   2.14E-010, 
  3.40,   1.98E-010, 
  3.50,   2.64E-010, 
  3.60,   2.84E-010, 
  3.70,   2.40E-010, 
  3.80,   4.42E-010, 
  3.90,   9.10E-010, 
  4.00,   1.44E-009, 
  4.10,   2.01E-009, 
  4.20,   2.26E-009, 
  4.30,   2.39E-009, 
  4.40,   2.28E-009, 
  4.50,   1.80E-009, 
  4.60,   1.08E-009, 
  4.70,   6.45E-010, 
  4.80,   4.81E-010, 
  4.90,   3.06E-010, 
  5.00,   1.47E-010, 
  5.10,   1.21E-010, 
  5.20,   9.49E-011, 
  5.30,   5.76E-011, 
  5.40,   3.29E-011, 
  5.50,   1.99E-011, 
  5.60,   5.29E-011, 
  5.70,   8.58E-011, 
  5.80,   5.16E-011, 
  5.90,   9.14E-011, 
  6.00,   8.28E-011, 
  6.10,   1.17E-010, 
  6.20,   3.29E-011, 
  6.30,   3.47E-011, 
  6.40,   1.82E-011, 
  6.50,  -2.86E-011, 
  6.60,  -5.11E-011, 
  6.70,  -6.59E-011, 
  6.80,  -5.42E-011, 
  6.90,  -2.21E-011, 
