Nov 16, 2019  06:55:20 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.17E-009, 
  1.10,   1.16E-009, 
  1.20,   1.24E-009, 
  1.30,   6.42E-009, 
  1.40,   6.29E-008, 
  1.50,   7.09E-008, 
  1.60,   3.51E-008, 
  1.70,   3.24E-008, 
  1.80,   4.18E-008, 
  1.90,   5.24E-008, 
  2.00,   6.13E-008, 
  2.10,   6.22E-008, 
  2.20,   5.86E-008, 
  2.30,   5.16E-008, 
  2.40,   4.21E-008, 
  2.50,   2.75E-008, 
  2.60,   9.72E-009, 
  2.70,   4.16E-009, 
  2.80,   2.09E-009, 
  2.90,   1.20E-009, 
  3.00,   7.01E-010, 
  3.10,   4.39E-010, 
  3.20,   3.03E-010, 
  3.30,   2.98E-010, 
  3.40,   1.69E-010, 
  3.50,   9.84E-011, 
  3.60,   1.33E-010, 
  3.70,   2.05E-010, 
  3.80,   4.52E-010, 
  3.90,   9.19E-010, 
  4.00,   1.40E-009, 
  4.10,   1.96E-009, 
  4.20,   2.14E-009, 
  4.30,   2.13E-009, 
  4.40,   2.02E-009, 
  4.50,   1.63E-009, 
  4.60,   9.53E-010, 
  4.70,   5.15E-010, 
  4.80,   3.02E-010, 
  4.90,   1.55E-010, 
  5.00,   1.43E-011, 
  5.10,  -5.33E-011, 
  5.20,  -2.17E-011, 
  5.30,  -8.19E-011, 
  5.40,  -1.05E-010, 
  5.50,  -1.04E-010, 
  5.60,  -7.80E-011, 
  5.70,  -4.85E-011, 
  5.80,  -1.34E-011, 
  5.90,  -4.68E-011, 
  6.00,  -6.41E-011, 
  6.10,  -5.07E-011, 
  6.20,  -1.04E-011, 
  6.30,   9.01E-011, 
  6.40,   1.20E-010, 
  6.50,   1.25E-010, 
  6.60,   9.88E-011, 
  6.70,   3.21E-011, 
  6.80,   9.10E-012, 
