Nov 16, 2019  06:51:15 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.29E-009, 
  1.10,   1.33E-009, 
  1.20,   1.47E-009, 
  1.30,   1.97E-008, 
  1.40,   9.31E-008, 
  1.50,   7.15E-008, 
  1.60,   4.80E-008, 
  1.70,   5.75E-008, 
  1.80,   7.08E-008, 
  1.90,   8.65E-008, 
  2.00,   9.07E-008, 
  2.10,   9.26E-008, 
  2.20,   7.65E-008, 
  2.30,   7.16E-008, 
  2.40,   5.51E-008, 
  2.50,   2.62E-008, 
  2.60,   8.17E-009, 
  2.70,   3.69E-009, 
  2.80,   1.80E-009, 
  2.90,   1.05E-009, 
  3.00,   6.72E-010, 
  3.10,   4.38E-010, 
  3.20,   3.00E-010, 
  3.30,   2.10E-010, 
  3.40,   1.56E-010, 
  3.50,   5.46E-011, 
  3.60,   4.85E-011, 
  3.70,   2.20E-010, 
  3.80,   5.26E-010, 
  3.90,   9.96E-010, 
  4.00,   1.45E-009, 
  4.10,   1.86E-009, 
  4.20,   2.00E-009, 
  4.30,   2.02E-009, 
  4.40,   1.74E-009, 
  4.50,   1.23E-009, 
  4.60,   7.35E-010, 
  4.70,   4.56E-010, 
  4.80,   2.26E-010, 
  4.90,   1.60E-010, 
  5.00,   1.07E-010, 
  5.10,   1.19E-010, 
  5.20,   9.53E-011, 
  5.30,   6.15E-011, 
  5.40,   2.47E-011, 
  5.50,   4.20E-011, 
  5.60,   2.86E-011, 
  5.70,  -4.38E-011, 
  5.80,  -5.98E-011, 
  5.90,  -4.46E-011, 
  6.00,  -4.25E-011, 
  6.10,  -3.94E-011, 
  6.20,  -9.75E-011, 
  6.30,  -7.02E-011, 
  6.40,  -6.41E-011, 
  6.50,   1.60E-011, 
  6.60,   6.54E-011, 
  6.70,   1.04E-010, 
  6.80,   5.98E-011, 
