Nov 16, 2019  06:58:03 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   8.03E-010, 
  1.10,   7.79E-010, 
  1.20,   9.02E-010, 
  1.30,   5.61E-009, 
  1.40,   5.37E-008, 
  1.50,   6.17E-008, 
  1.60,   3.03E-008, 
  1.70,   2.73E-008, 
  1.80,   3.50E-008, 
  1.90,   4.45E-008, 
  2.00,   5.24E-008, 
  2.10,   5.42E-008, 
  2.20,   5.10E-008, 
  2.30,   4.48E-008, 
  2.40,   3.64E-008, 
  2.50,   2.40E-008, 
  2.60,   8.97E-009, 
  2.70,   3.95E-009, 
  2.80,   1.90E-009, 
  2.90,   1.03E-009, 
  3.00,   6.16E-010, 
  3.10,   3.27E-010, 
  3.20,   2.31E-010, 
  3.30,   1.45E-010, 
  3.40,   7.19E-011, 
  3.50,   6.50E-011, 
  3.60,   6.50E-012, 
  3.70,   5.33E-011, 
  3.80,   3.16E-010, 
  3.90,   7.93E-010, 
  4.00,   1.27E-009, 
  4.10,   1.80E-009, 
  4.20,   2.07E-009, 
  4.30,   2.13E-009, 
  4.40,   2.03E-009, 
  4.50,   1.64E-009, 
  4.60,   9.56E-010, 
  4.70,   4.86E-010, 
  4.80,   2.88E-010, 
  4.90,   1.08E-010, 
  5.00,   1.69E-011, 
  5.10,   1.34E-011, 
  5.20,  -2.30E-011, 
  5.30,  -6.11E-011, 
  5.40,  -6.20E-011, 
  5.50,  -7.54E-011, 
  5.60,  -9.58E-011, 
  5.70,  -1.43E-010, 
  5.80,  -1.28E-010, 
  5.90,  -1.75E-010, 
  6.00,  -1.54E-010, 
  6.10,  -1.66E-010, 
  6.20,  -1.89E-010, 
  6.30,  -1.91E-010, 
  6.40,  -1.34E-010, 
  6.50,  -1.12E-010, 
  6.60,  -1.25E-010, 
  6.70,  -1.33E-010, 
  6.80,  -1.81E-010, 
