Nov 26, 2019  02:05:20 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.19E-009, 
  1.10,   1.31E-009, 
  1.20,   1.57E-009, 
  1.30,   1.82E-008, 
  1.40,   4.96E-008, 
  1.50,   4.58E-008, 
  1.60,   5.65E-008, 
  1.70,   6.42E-008, 
  1.80,   7.05E-008, 
  1.90,   8.18E-008, 
  2.00,   7.79E-008, 
  2.10,   7.30E-008, 
  2.20,   6.32E-008, 
  2.30,   5.53E-008, 
  2.40,   3.99E-008, 
  2.50,   1.55E-008, 
  2.60,   6.65E-009, 
  2.70,   3.99E-009, 
  2.80,   2.93E-009, 
  2.90,   2.70E-009, 
  3.00,   2.89E-009, 
  3.10,   3.37E-009, 
  3.20,   4.84E-009, 
  3.30,   7.03E-009, 
  3.40,   1.20E-008, 
  3.50,   2.86E-008, 
  3.60,   1.48E-007, 
  3.70,   4.88E-007, 
  3.80,   7.19E-007, 
  3.90,   9.67E-007, 
  4.00,   1.03E-006, 
  4.10,   9.24E-007, 
  4.20,   9.17E-007, 
  4.30,   6.86E-007, 
  4.40,   3.61E-007, 
  4.50,   3.09E-008, 
  4.60,   7.40E-009, 
  4.70,   2.89E-009, 
  4.80,   1.31E-009, 
  4.90,   5.84E-010, 
  5.00,   2.54E-010, 
  5.10,   3.34E-011, 
  5.20,  -1.04E-010, 
  5.30,  -1.90E-010, 
  5.40,  -2.23E-010, 
  5.50,  -2.11E-010, 
  5.60,  -1.69E-010, 
  5.70,  -1.91E-010, 
  5.80,  -2.17E-010, 
  5.90,  -2.10E-010, 
  6.00,  -2.11E-010, 
  6.10,  -2.31E-010, 
  6.20,  -1.99E-010, 
  6.30,  -1.62E-010, 
  6.40,  -1.66E-010, 
  6.50,  -1.61E-010, 
  6.60,  -1.14E-010, 
  6.70,  -6.41E-011, 
  6.80,  -1.34E-010, 
