Nov 26, 2019  02:14:51 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.55E-009, 
  1.10,   1.62E-009, 
  1.20,   1.82E-009, 
  1.30,   1.41E-008, 
  1.40,   5.13E-008, 
  1.50,   4.14E-008, 
  1.60,   2.85E-008, 
  1.70,   2.90E-008, 
  1.80,   3.29E-008, 
  1.90,   3.73E-008, 
  2.00,   4.07E-008, 
  2.10,   3.82E-008, 
  2.20,   3.36E-008, 
  2.30,   3.11E-008, 
  2.40,   2.50E-008, 
  2.50,   1.36E-008, 
  2.60,   6.07E-009, 
  2.70,   3.40E-009, 
  2.80,   2.43E-009, 
  2.90,   2.18E-009, 
  3.00,   2.19E-009, 
  3.10,   2.46E-009, 
  3.20,   3.00E-009, 
  3.30,   4.34E-009, 
  3.40,   7.06E-009, 
  3.50,   1.33E-008, 
  3.60,   4.42E-008, 
  3.70,   2.49E-007, 
  3.80,   4.57E-007, 
  3.90,   6.75E-007, 
  4.00,   7.64E-007, 
  4.10,   7.43E-007, 
  4.20,   6.71E-007, 
  4.30,   5.63E-007, 
  4.40,   3.76E-007, 
  4.50,   4.76E-008, 
  4.60,   8.77E-009, 
  4.70,   3.43E-009, 
  4.80,   1.53E-009, 
  4.90,   6.90E-010, 
  5.00,   3.05E-010, 
  5.10,   4.81E-011, 
  5.20,  -1.41E-010, 
  5.30,  -1.83E-010, 
  5.40,  -1.81E-010, 
  5.50,  -1.87E-010, 
  5.60,  -2.27E-010, 
  5.70,  -2.14E-010, 
  5.80,  -1.80E-010, 
  5.90,  -1.96E-010, 
  6.00,  -1.81E-010, 
  6.10,  -1.04E-010, 
  6.20,  -3.81E-011, 
  6.30,  -4.20E-011, 
  6.40,  -4.46E-011, 
  6.50,  -3.94E-011, 
  6.60,  -3.73E-011, 
  6.70,  -9.92E-011, 
  6.80,  -1.02E-010, 
