Nov 26, 2019  02:08:03 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.09E-009, 
  1.10,   1.20E-009, 
  1.20,   1.56E-009, 
  1.30,   2.08E-008, 
  1.40,   4.63E-008, 
  1.50,   3.45E-008, 
  1.60,   4.04E-008, 
  1.70,   4.70E-008, 
  1.80,   5.23E-008, 
  1.90,   6.02E-008, 
  2.00,   5.84E-008, 
  2.10,   5.45E-008, 
  2.20,   4.78E-008, 
  2.30,   4.24E-008, 
  2.40,   3.04E-008, 
  2.50,   1.23E-008, 
  2.60,   5.73E-009, 
  2.70,   3.39E-009, 
  2.80,   2.53E-009, 
  2.90,   2.32E-009, 
  3.00,   2.56E-009, 
  3.10,   3.06E-009, 
  3.20,   4.03E-009, 
  3.30,   6.08E-009, 
  3.40,   1.02E-008, 
  3.50,   2.38E-008, 
  3.60,   1.25E-007, 
  3.70,   4.06E-007, 
  3.80,   6.11E-007, 
  3.90,   8.22E-007, 
  4.00,   8.73E-007, 
  4.10,   7.67E-007, 
  4.20,   7.64E-007, 
  4.30,   5.83E-007, 
  4.40,   2.74E-007, 
  4.50,   2.40E-008, 
  4.60,   6.53E-009, 
  4.70,   2.47E-009, 
  4.80,   1.09E-009, 
  4.90,   5.01E-010, 
  5.00,   1.19E-010, 
  5.10,  -4.77E-011, 
  5.20,  -1.05E-010, 
  5.30,  -1.68E-010, 
  5.40,  -2.45E-010, 
  5.50,  -2.63E-010, 
  5.60,  -2.54E-010, 
  5.70,  -2.69E-010, 
  5.80,  -2.44E-010, 
  5.90,  -2.25E-010, 
  6.00,  -1.47E-010, 
  6.10,  -1.21E-010, 
  6.20,  -1.72E-010, 
  6.30,  -1.44E-010, 
  6.40,  -1.62E-010, 
  6.50,  -1.98E-010, 
  6.60,  -2.75E-010, 
  6.70,  -2.10E-010, 
  6.80,  -1.84E-010, 
