Nov 26, 2019  02:17:34 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.71E-009, 
  1.10,   1.77E-009, 
  1.20,   2.03E-009, 
  1.30,   1.14E-008, 
  1.40,   5.14E-008, 
  1.50,   4.73E-008, 
  1.60,   2.76E-008, 
  1.70,   2.60E-008, 
  1.80,   2.93E-008, 
  1.90,   3.30E-008, 
  2.00,   3.68E-008, 
  2.10,   3.53E-008, 
  2.20,   3.16E-008, 
  2.30,   2.89E-008, 
  2.40,   2.44E-008, 
  2.50,   1.46E-008, 
  2.60,   6.51E-009, 
  2.70,   3.72E-009, 
  2.80,   2.52E-009, 
  2.90,   2.15E-009, 
  3.00,   2.17E-009, 
  3.10,   2.31E-009, 
  3.20,   2.81E-009, 
  3.30,   3.92E-009, 
  3.40,   6.18E-009, 
  3.50,   1.08E-008, 
  3.60,   3.04E-008, 
  3.70,   1.83E-007, 
  3.80,   4.01E-007, 
  3.90,   6.10E-007, 
  4.00,   7.12E-007, 
  4.10,   7.33E-007, 
  4.20,   6.31E-007, 
  4.30,   5.72E-007, 
  4.40,   4.12E-007, 
  4.50,   7.57E-008, 
  4.60,   1.02E-008, 
  4.70,   3.79E-009, 
  4.80,   1.70E-009, 
  4.90,   7.69E-010, 
  5.00,   2.87E-010, 
  5.10,   4.77E-011, 
  5.20,  -5.50E-011, 
  5.30,  -1.39E-010, 
  5.40,  -1.86E-010, 
  5.50,  -2.06E-010, 
  5.60,  -2.51E-010, 
  5.70,  -2.38E-010, 
  5.80,  -2.32E-010, 
  5.90,  -1.96E-010, 
  6.00,  -1.54E-010, 
  6.10,  -1.89E-010, 
  6.20,  -1.48E-010, 
  6.30,  -1.82E-010, 
  6.40,  -1.80E-010, 
  6.50,  -1.61E-010, 
  6.60,  -1.70E-010, 
  6.70,  -1.98E-010, 
  6.80,  -2.16E-010, 
