Nov 26, 2019  02:10:46 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.17E-009, 
  1.10,   1.31E-009, 
  1.20,   1.65E-009, 
  1.30,   1.92E-008, 
  1.40,   4.57E-008, 
  1.50,   3.18E-008, 
  1.60,   3.22E-008, 
  1.70,   3.70E-008, 
  1.80,   4.18E-008, 
  1.90,   4.80E-008, 
  2.00,   4.75E-008, 
  2.10,   4.43E-008, 
  2.20,   3.85E-008, 
  2.30,   3.51E-008, 
  2.40,   2.61E-008, 
  2.50,   1.17E-008, 
  2.60,   5.59E-009, 
  2.70,   3.32E-009, 
  2.80,   2.58E-009, 
  2.90,   2.39E-009, 
  3.00,   2.50E-009, 
  3.10,   2.84E-009, 
  3.20,   3.70E-009, 
  3.30,   5.60E-009, 
  3.40,   9.16E-009, 
  3.50,   1.99E-008, 
  3.60,   9.41E-008, 
  3.70,   3.54E-007, 
  3.80,   5.52E-007, 
  3.90,   7.52E-007, 
  4.00,   8.17E-007, 
  4.10,   7.21E-007, 
  4.20,   7.14E-007, 
  4.30,   5.51E-007, 
  4.40,   2.71E-007, 
  4.50,   2.53E-008, 
  4.60,   6.66E-009, 
  4.70,   2.60E-009, 
  4.80,   1.21E-009, 
  4.90,   5.47E-010, 
  5.00,   1.96E-010, 
  5.10,   5.24E-011, 
  5.20,  -2.21E-011, 
  5.30,  -1.39E-010, 
  5.40,  -2.22E-010, 
  5.50,  -2.44E-010, 
  5.60,  -2.61E-010, 
  5.70,  -1.77E-010, 
  5.80,  -1.88E-010, 
  5.90,  -2.33E-010, 
  6.00,  -2.34E-010, 
  6.10,  -1.68E-010, 
  6.20,  -1.55E-010, 
  6.30,  -1.17E-010, 
  6.40,  -8.23E-011, 
  6.50,  -8.84E-011, 
  6.60,  -6.80E-011, 
  6.70,  -2.38E-011, 
  6.80,  -3.03E-012, 
