Nov 21, 2019  10:45:47 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.31E-009, 
  1.10,   1.34E-009, 
  1.20,   1.59E-009, 
  1.30,   1.80E-008, 
  1.40,   6.39E-008, 
  1.50,   4.97E-008, 
  1.60,   3.84E-008, 
  1.70,   4.14E-008, 
  1.80,   4.68E-008, 
  1.90,   5.14E-008, 
  2.00,   5.46E-008, 
  2.10,   5.03E-008, 
  2.20,   4.53E-008, 
  2.30,   4.12E-008, 
  2.40,   3.10E-008, 
  2.50,   1.58E-008, 
  2.60,   6.90E-009, 
  2.70,   4.19E-009, 
  2.80,   3.13E-009, 
  2.90,   2.93E-009, 
  3.00,   3.03E-009, 
  3.10,   3.59E-009, 
  3.20,   4.92E-009, 
  3.30,   6.82E-009, 
  3.40,   1.15E-008, 
  3.50,   2.43E-008, 
  3.60,   9.42E-008, 
  3.70,   4.91E-007, 
  3.80,   8.02E-007, 
  3.90,   1.18E-006, 
  4.00,   1.28E-006, 
  4.10,   1.26E-006, 
  4.20,   1.15E-006, 
  4.30,   9.29E-007, 
  4.40,   5.92E-007, 
  4.50,   5.69E-008, 
  4.60,   9.33E-009, 
  4.70,   3.44E-009, 
  4.80,   1.47E-009, 
  4.90,   6.36E-010, 
  5.00,   1.56E-010, 
  5.10,  -3.99E-011, 
  5.20,  -1.55E-010, 
  5.30,  -2.26E-010, 
  5.40,  -2.18E-010, 
  5.50,  -1.25E-010, 
  5.60,  -1.50E-010, 
  5.70,  -1.64E-010, 
  5.80,  -1.81E-010, 
  5.90,  -1.98E-010, 
  6.00,  -2.11E-010, 
  6.10,  -2.50E-010, 
  6.20,  -2.63E-010, 
  6.30,  -2.13E-010, 
  6.40,  -2.58E-010, 
  6.50,  -1.88E-010, 
  6.60,  -1.53E-010, 
  6.70,  -1.50E-010, 
  6.80,  -1.16E-010, 
