Nov 21, 2019  10:52:35 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.63E-009, 
  1.10,   1.67E-009, 
  1.20,   1.80E-009, 
  1.30,   1.15E-008, 
  1.40,   6.37E-008, 
  1.50,   5.99E-008, 
  1.60,   3.19E-008, 
  1.70,   2.97E-008, 
  1.80,   3.40E-008, 
  1.90,   3.77E-008, 
  2.00,   4.29E-008, 
  2.10,   4.11E-008, 
  2.20,   3.81E-008, 
  2.30,   3.44E-008, 
  2.40,   2.79E-008, 
  2.50,   1.74E-008, 
  2.60,   7.60E-009, 
  2.70,   4.33E-009, 
  2.80,   2.95E-009, 
  2.90,   2.56E-009, 
  3.00,   2.66E-009, 
  3.10,   2.94E-009, 
  3.20,   3.74E-009, 
  3.30,   5.29E-009, 
  3.40,   8.07E-009, 
  3.50,   1.49E-008, 
  3.60,   4.16E-008, 
  3.70,   2.49E-007, 
  3.80,   6.29E-007, 
  3.90,   9.50E-007, 
  4.00,   1.14E-006, 
  4.10,   1.22E-006, 
  4.20,   1.04E-006, 
  4.30,   9.60E-007, 
  4.40,   6.83E-007, 
  4.50,   1.48E-007, 
  4.60,   1.31E-008, 
  4.70,   4.55E-009, 
  4.80,   1.86E-009, 
  4.90,   7.52E-010, 
  5.00,   2.52E-010, 
  5.10,   5.63E-012, 
  5.20,  -1.01E-010, 
  5.30,  -2.26E-010, 
  5.40,  -2.49E-010, 
  5.50,  -2.69E-010, 
  5.60,  -2.70E-010, 
  5.70,  -2.81E-010, 
  5.80,  -2.35E-010, 
  5.90,  -2.25E-010, 
  6.00,  -2.28E-010, 
  6.10,  -1.82E-010, 
  6.20,  -1.99E-010, 
  6.30,  -1.97E-010, 
  6.40,  -2.15E-010, 
  6.50,  -1.55E-010, 
  6.60,  -1.60E-010, 
  6.70,  -1.40E-010, 
  6.80,  -1.14E-010, 
