Nov 21, 2019  10:48:30 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.52E-009, 
  1.10,   1.61E-009, 
  1.20,   1.81E-009, 
  1.30,   1.33E-008, 
  1.40,   6.58E-008, 
  1.50,   5.83E-008, 
  1.60,   3.48E-008, 
  1.70,   3.44E-008, 
  1.80,   3.96E-008, 
  1.90,   4.35E-008, 
  2.00,   4.86E-008, 
  2.10,   4.55E-008, 
  2.20,   4.19E-008, 
  2.30,   3.81E-008, 
  2.40,   3.01E-008, 
  2.50,   1.78E-008, 
  2.60,   7.49E-009, 
  2.70,   4.33E-009, 
  2.80,   2.97E-009, 
  2.90,   2.64E-009, 
  3.00,   2.82E-009, 
  3.10,   3.18E-009, 
  3.20,   4.11E-009, 
  3.30,   5.80E-009, 
  3.40,   9.23E-009, 
  3.50,   1.78E-008, 
  3.60,   5.47E-008, 
  3.70,   3.32E-007, 
  3.80,   6.94E-007, 
  3.90,   1.05E-006, 
  4.00,   1.21E-006, 
  4.10,   1.26E-006, 
  4.20,   1.09E-006, 
  4.30,   9.68E-007, 
  4.40,   6.76E-007, 
  4.50,   1.21E-007, 
  4.60,   1.19E-008, 
  4.70,   4.21E-009, 
  4.80,   1.77E-009, 
  4.90,   8.27E-010, 
  5.00,   2.71E-010, 
  5.10,   6.24E-011, 
  5.20,  -4.77E-011, 
  5.30,  -1.64E-010, 
  5.40,  -1.92E-010, 
  5.50,  -2.24E-010, 
  5.60,  -2.42E-010, 
  5.70,  -2.30E-010, 
  5.80,  -2.17E-010, 
  5.90,  -2.53E-010, 
  6.00,  -2.74E-010, 
  6.10,  -2.81E-010, 
  6.20,  -2.54E-010, 
  6.30,  -1.97E-010, 
  6.40,  -1.78E-010, 
  6.50,  -1.93E-010, 
  6.60,  -1.37E-010, 
  6.70,  -1.37E-010, 
  6.80,  -1.03E-010, 
