Nov 21, 2019  10:51:14 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.46E-009, 
  1.10,   1.48E-009, 
  1.20,   1.72E-009, 
  1.30,   1.27E-008, 
  1.40,   6.33E-008, 
  1.50,   5.60E-008, 
  1.60,   3.21E-008, 
  1.70,   3.10E-008, 
  1.80,   3.56E-008, 
  1.90,   3.96E-008, 
  2.00,   4.47E-008, 
  2.10,   4.23E-008, 
  2.20,   3.87E-008, 
  2.30,   3.53E-008, 
  2.40,   2.81E-008, 
  2.50,   1.67E-008, 
  2.60,   7.17E-009, 
  2.70,   4.15E-009, 
  2.80,   2.86E-009, 
  2.90,   2.57E-009, 
  3.00,   2.73E-009, 
  3.10,   3.10E-009, 
  3.20,   4.00E-009, 
  3.30,   5.50E-009, 
  3.40,   8.48E-009, 
  3.50,   1.62E-008, 
  3.60,   4.82E-008, 
  3.70,   2.93E-007, 
  3.80,   6.53E-007, 
  3.90,   9.86E-007, 
  4.00,   1.15E-006, 
  4.10,   1.21E-006, 
  4.20,   1.05E-006, 
  4.30,   9.46E-007, 
  4.40,   6.64E-007, 
  4.50,   1.18E-007, 
  4.60,   1.18E-008, 
  4.70,   4.22E-009, 
  4.80,   1.77E-009, 
  4.90,   7.16E-010, 
  5.00,   2.89E-010, 
  5.10,   1.52E-011, 
  5.20,  -2.18E-010, 
  5.30,  -2.92E-010, 
  5.40,  -3.38E-010, 
  5.50,  -3.66E-010, 
  5.60,  -3.18E-010, 
  5.70,  -2.69E-010, 
  5.80,  -2.72E-010, 
  5.90,  -2.86E-010, 
  6.00,  -3.29E-010, 
  6.10,  -2.95E-010, 
  6.20,  -2.93E-010, 
  6.30,  -2.47E-010, 
  6.40,  -2.00E-010, 
  6.50,  -2.06E-010, 
  6.60,  -1.53E-010, 
  6.70,  -2.27E-010, 
  6.80,  -2.11E-010, 
