Nov 18, 2019  04:43:26 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.08E-009, 
  1.10,   2.28E-009, 
  1.20,   2.67E-009, 
  1.30,   9.82E-009, 
  1.40,   8.16E-008, 
  1.50,   8.87E-008, 
  1.60,   4.16E-008, 
  1.70,   3.40E-008, 
  1.80,   3.93E-008, 
  1.90,   4.39E-008, 
  2.00,   5.11E-008, 
  2.10,   5.08E-008, 
  2.20,   4.81E-008, 
  2.30,   4.20E-008, 
  2.40,   3.61E-008, 
  2.50,   2.49E-008, 
  2.60,   1.04E-008, 
  2.70,   5.66E-009, 
  2.80,   3.96E-009, 
  2.90,   3.27E-009, 
  3.00,   3.40E-009, 
  3.10,   4.08E-009, 
  3.20,   4.93E-009, 
  3.30,   6.42E-009, 
  3.40,   9.57E-009, 
  3.50,   1.69E-008, 
  3.60,   4.15E-008, 
  3.70,   1.86E-007, 
  3.80,   6.98E-007, 
  3.90,   1.09E-006, 
  4.00,   1.43E-006, 
  4.10,   1.69E-006, 
  4.20,   1.36E-006, 
  4.30,   1.38E-006, 
  4.40,   1.01E-006, 
  4.50,   3.26E-007, 
  4.60,   2.05E-008, 
  4.70,   6.17E-009, 
  4.80,   2.40E-009, 
  4.90,   1.04E-009, 
  5.00,   4.10E-010, 
  5.10,   1.09E-010, 
  5.20,  -1.37E-010, 
  5.30,  -2.72E-010, 
  5.40,  -2.85E-010, 
  5.50,  -3.17E-010, 
  5.60,  -2.79E-010, 
  5.70,  -2.87E-010, 
  5.80,  -3.02E-010, 
  5.90,  -3.00E-010, 
  6.00,  -3.44E-010, 
  6.10,  -3.62E-010, 
  6.20,  -3.29E-010, 
  6.30,  -3.53E-010, 
  6.40,  -3.23E-010, 
  6.50,  -2.93E-010, 
  6.60,  -2.65E-010, 
  6.70,  -2.35E-010, 
  6.80,  -2.37E-010, 
