Nov 18, 2019  04:39:21 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.24E-009, 
  1.10,   2.37E-009, 
  1.20,   2.60E-009, 
  1.30,   9.70E-009, 
  1.40,   8.11E-008, 
  1.50,   8.89E-008, 
  1.60,   4.29E-008, 
  1.70,   3.61E-008, 
  1.80,   4.17E-008, 
  1.90,   4.67E-008, 
  2.00,   5.45E-008, 
  2.10,   5.33E-008, 
  2.20,   4.96E-008, 
  2.30,   4.38E-008, 
  2.40,   3.77E-008, 
  2.50,   2.56E-008, 
  2.60,   1.06E-008, 
  2.70,   5.83E-009, 
  2.80,   4.22E-009, 
  2.90,   3.39E-009, 
  3.00,   3.51E-009, 
  3.10,   4.16E-009, 
  3.20,   5.13E-009, 
  3.30,   6.74E-009, 
  3.40,   1.02E-008, 
  3.50,   1.84E-008, 
  3.60,   4.70E-008, 
  3.70,   2.22E-007, 
  3.80,   7.40E-007, 
  3.90,   1.15E-006, 
  4.00,   1.49E-006, 
  4.10,   1.72E-006, 
  4.20,   1.39E-006, 
  4.30,   1.40E-006, 
  4.40,   1.02E-006, 
  4.50,   3.30E-007, 
  4.60,   2.04E-008, 
  4.70,   6.22E-009, 
  4.80,   2.50E-009, 
  4.90,   1.18E-009, 
  5.00,   4.89E-010, 
  5.10,   1.80E-010, 
  5.20,  -4.59E-011, 
  5.30,  -1.48E-010, 
  5.40,  -1.89E-010, 
  5.50,  -2.39E-010, 
  5.60,  -2.76E-010, 
  5.70,  -2.48E-010, 
  5.80,  -2.51E-010, 
  5.90,  -2.71E-010, 
  6.00,  -2.79E-010, 
  6.10,  -2.19E-010, 
  6.20,  -1.99E-010, 
  6.30,  -2.42E-010, 
  6.40,  -2.16E-010, 
  6.50,  -2.05E-010, 
  6.60,  -1.97E-010, 
  6.70,  -1.89E-010, 
  6.80,  -1.59E-010, 
