Nov 18, 2019  04:32:33 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.58E-009, 
  1.10,   1.70E-009, 
  1.20,   1.96E-009, 
  1.30,   2.20E-008, 
  1.40,   7.84E-008, 
  1.50,   6.35E-008, 
  1.60,   4.98E-008, 
  1.70,   5.40E-008, 
  1.80,   6.03E-008, 
  1.90,   6.81E-008, 
  2.00,   7.16E-008, 
  2.10,   6.60E-008, 
  2.20,   5.78E-008, 
  2.30,   5.38E-008, 
  2.40,   4.12E-008, 
  2.50,   2.01E-008, 
  2.60,   8.34E-009, 
  2.70,   5.34E-009, 
  2.80,   4.32E-009, 
  2.90,   4.17E-009, 
  3.00,   4.49E-009, 
  3.10,   5.32E-009, 
  3.20,   6.93E-009, 
  3.30,   1.05E-008, 
  3.40,   1.83E-008, 
  3.50,   3.99E-008, 
  3.60,   1.53E-007, 
  3.70,   6.75E-007, 
  3.80,   1.11E-006, 
  3.90,   1.67E-006, 
  4.00,   1.85E-006, 
  4.10,   1.77E-006, 
  4.20,   1.64E-006, 
  4.30,   1.32E-006, 
  4.40,   8.65E-007, 
  4.50,   7.50E-008, 
  4.60,   1.06E-008, 
  4.70,   3.93E-009, 
  4.80,   1.58E-009, 
  4.90,   6.71E-010, 
  5.00,   2.72E-010, 
  5.10,   7.06E-011, 
  5.20,  -2.82E-011, 
  5.30,  -1.11E-010, 
  5.40,  -1.72E-010, 
  5.50,  -1.66E-010, 
  5.60,  -2.20E-010, 
  5.70,  -2.28E-010, 
  5.80,  -2.23E-010, 
  5.90,  -2.27E-010, 
  6.00,  -2.27E-010, 
  6.10,  -2.24E-010, 
  6.20,  -2.13E-010, 
  6.30,  -1.97E-010, 
  6.40,  -1.21E-010, 
  6.50,  -1.41E-010, 
  6.60,  -1.69E-010, 
  6.70,  -1.37E-010, 
  6.80,  -1.22E-010, 
