Nov 18, 2019  04:35:16 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.75E-009, 
  1.10,   1.83E-009, 
  1.20,   2.07E-009, 
  1.30,   1.61E-008, 
  1.40,   8.00E-008, 
  1.50,   7.10E-008, 
  1.60,   4.29E-008, 
  1.70,   4.33E-008, 
  1.80,   4.99E-008, 
  1.90,   5.57E-008, 
  2.00,   6.20E-008, 
  2.10,   5.84E-008, 
  2.20,   5.23E-008, 
  2.30,   4.82E-008, 
  2.40,   3.81E-008, 
  2.50,   2.17E-008, 
  2.60,   8.87E-009, 
  2.70,   5.33E-009, 
  2.80,   4.16E-009, 
  2.90,   3.52E-009, 
  3.00,   3.93E-009, 
  3.10,   4.82E-009, 
  3.20,   5.96E-009, 
  3.30,   8.36E-009, 
  3.40,   1.36E-008, 
  3.50,   2.70E-008, 
  3.60,   8.43E-008, 
  3.70,   4.49E-007, 
  3.80,   9.20E-007, 
  3.90,   1.40E-006, 
  4.00,   1.65E-006, 
  4.10,   1.74E-006, 
  4.20,   1.48E-006, 
  4.30,   1.34E-006, 
  4.40,   9.48E-007, 
  4.50,   1.68E-007, 
  4.60,   1.36E-008, 
  4.70,   4.74E-009, 
  4.80,   1.90E-009, 
  4.90,   8.91E-010, 
  5.00,   4.16E-010, 
  5.10,   1.53E-010, 
  5.20,  -5.20E-011, 
  5.30,  -1.95E-010, 
  5.40,  -2.86E-010, 
  5.50,  -2.55E-010, 
  5.60,  -2.65E-010, 
  5.70,  -2.27E-010, 
  5.80,  -1.88E-010, 
  5.90,  -1.86E-010, 
  6.00,  -2.14E-010, 
  6.10,  -2.49E-010, 
  6.20,  -2.99E-010, 
  6.30,  -2.69E-010, 
  6.40,  -2.11E-010, 
  6.50,  -2.11E-010, 
  6.60,  -2.09E-010, 
  6.70,  -1.66E-010, 
  6.80,  -1.59E-010, 
