Nov 16, 2019  10:08:46 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.95E-009, 
  1.10,   3.12E-009, 
  1.20,   3.51E-009, 
  1.30,   1.23E-008, 
  1.40,   7.95E-008, 
  1.50,   9.92E-008, 
  1.60,   6.66E-008, 
  1.70,   6.78E-008, 
  1.80,   7.73E-008, 
  1.90,   8.67E-008, 
  2.00,   9.31E-008, 
  2.10,   9.57E-008, 
  2.20,   8.62E-008, 
  2.30,   7.88E-008, 
  2.40,   6.24E-008, 
  2.50,   3.88E-008, 
  2.60,   1.50E-008, 
  2.70,   9.32E-009, 
  2.80,   8.08E-009, 
  2.90,   8.19E-009, 
  3.00,   9.34E-009, 
  3.10,   1.12E-008, 
  3.20,   1.46E-008, 
  3.30,   2.09E-008, 
  3.40,   3.29E-008, 
  3.50,   6.37E-008, 
  3.60,   1.54E-007, 
  3.70,   5.74E-007, 
  3.80,   2.04E-006, 
  3.90,   2.65E-006, 
  4.00,   3.50E-006, 
  4.10,   4.15E-006, 
  4.20,   3.39E-006, 
  4.30,   3.13E-006, 
  4.40,   2.44E-006, 
  4.50,   6.31E-007, 
  4.60,   2.64E-008, 
  4.70,   7.67E-009, 
  4.80,   3.10E-009, 
  4.90,   1.37E-009, 
  5.00,   6.32E-010, 
  5.10,   2.01E-010, 
  5.20,  -1.82E-011, 
  5.30,  -1.49E-010, 
  5.40,  -1.57E-010, 
  5.50,  -1.62E-010, 
  5.60,  -2.37E-010, 
  5.70,  -2.58E-010, 
  5.80,  -2.47E-010, 
  5.90,  -2.14E-010, 
  6.00,  -2.08E-010, 
  6.10,  -2.37E-010, 
  6.20,  -1.55E-010, 
  6.30,  -1.43E-010, 
  6.40,  -1.84E-010, 
  6.50,  -1.53E-010, 
  6.60,  -1.34E-010, 
  6.70,  -1.55E-010, 
  6.80,  -9.10E-011, 
