Nov 16, 2019  10:00:37 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.22E-009, 
  1.10,   2.33E-009, 
  1.20,   2.63E-009, 
  1.30,   1.74E-008, 
  1.40,   7.16E-008, 
  1.50,   8.69E-008, 
  1.60,   8.27E-008, 
  1.70,   9.03E-008, 
  1.80,   9.60E-008, 
  1.90,   1.09E-007, 
  2.00,   1.08E-007, 
  2.10,   1.10E-007, 
  2.20,   9.07E-008, 
  2.30,   8.38E-008, 
  2.40,   6.41E-008, 
  2.50,   3.08E-008, 
  2.60,   1.31E-008, 
  2.70,   9.75E-009, 
  2.80,   9.34E-009, 
  2.90,   1.02E-008, 
  3.00,   1.21E-008, 
  3.10,   1.51E-008, 
  3.20,   2.10E-008, 
  3.30,   3.16E-008, 
  3.40,   5.51E-008, 
  3.50,   1.20E-007, 
  3.60,   3.41E-007, 
  3.70,   1.49E-006, 
  3.80,   2.77E-006, 
  3.90,   3.35E-006, 
  4.00,   4.52E-006, 
  4.10,   4.01E-006, 
  4.20,   3.96E-006, 
  4.30,   3.10E-006, 
  4.40,   2.10E-006, 
  4.50,   1.59E-007, 
  4.60,   1.60E-008, 
  4.70,   5.47E-009, 
  4.80,   2.26E-009, 
  4.90,   1.06E-009, 
  5.00,   4.97E-010, 
  5.10,   9.40E-011, 
  5.20,  -4.38E-011, 
  5.30,  -1.25E-010, 
  5.40,  -1.25E-010, 
  5.50,  -1.45E-010, 
  5.60,  -2.26E-010, 
  5.70,  -2.45E-010, 
  5.80,  -2.73E-010, 
  5.90,  -2.66E-010, 
  6.00,  -2.60E-010, 
  6.10,  -2.47E-010, 
  6.20,  -2.36E-010, 
  6.30,  -2.32E-010, 
  6.40,  -1.84E-010, 
  6.50,  -1.43E-010, 
  6.60,  -1.98E-010, 
  6.70,  -2.06E-010, 
  6.80,  -2.08E-010, 
