Nov 16, 2019  10:01:58 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.56E-009, 
  1.10,   2.66E-009, 
  1.20,   2.93E-009, 
  1.30,   1.56E-008, 
  1.40,   7.41E-008, 
  1.50,   8.94E-008, 
  1.60,   7.63E-008, 
  1.70,   8.35E-008, 
  1.80,   9.01E-008, 
  1.90,   1.02E-007, 
  2.00,   1.04E-007, 
  2.10,   1.07E-007, 
  2.20,   8.88E-008, 
  2.30,   8.24E-008, 
  2.40,   6.37E-008, 
  2.50,   3.36E-008, 
  2.60,   1.37E-008, 
  2.70,   9.66E-009, 
  2.80,   8.92E-009, 
  2.90,   9.65E-009, 
  3.00,   1.13E-008, 
  3.10,   1.38E-008, 
  3.20,   1.89E-008, 
  3.30,   2.80E-008, 
  3.40,   4.71E-008, 
  3.50,   9.82E-008, 
  3.60,   2.61E-007, 
  3.70,   1.16E-006, 
  3.80,   2.56E-006, 
  3.90,   3.13E-006, 
  4.00,   4.23E-006, 
  4.10,   4.08E-006, 
  4.20,   3.79E-006, 
  4.30,   3.07E-006, 
  4.40,   2.28E-006, 
  4.50,   2.78E-007, 
  4.60,   1.85E-008, 
  4.70,   6.33E-009, 
  4.80,   2.64E-009, 
  4.90,   1.29E-009, 
  5.00,   5.85E-010, 
  5.10,   2.45E-010, 
  5.20,   7.19E-011, 
  5.30,  -5.85E-011, 
  5.40,  -1.01E-010, 
  5.50,  -1.49E-010, 
  5.60,  -1.69E-010, 
  5.70,  -1.70E-010, 
  5.80,  -1.76E-010, 
  5.90,  -1.50E-010, 
  6.00,  -1.23E-010, 
  6.10,  -7.80E-011, 
  6.20,  -6.80E-011, 
  6.30,  -8.93E-011, 
  6.40,  -7.06E-011, 
  6.50,  -7.93E-011, 
  6.60,  -1.01E-010, 
  6.70,  -1.10E-010, 
  6.80,  -7.41E-011, 
