Nov 16, 2019  10:10:08 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.84E-009, 
  1.10,   3.02E-009, 
  1.20,   3.35E-009, 
  1.30,   1.42E-008, 
  1.40,   7.90E-008, 
  1.50,   9.20E-008, 
  1.60,   6.38E-008, 
  1.70,   6.74E-008, 
  1.80,   7.64E-008, 
  1.90,   8.66E-008, 
  2.00,   9.10E-008, 
  2.10,   9.60E-008, 
  2.20,   8.35E-008, 
  2.30,   7.71E-008, 
  2.40,   6.05E-008, 
  2.50,   3.56E-008, 
  2.60,   1.40E-008, 
  2.70,   9.07E-009, 
  2.80,   7.91E-009, 
  2.90,   8.22E-009, 
  3.00,   9.37E-009, 
  3.10,   1.12E-008, 
  3.20,   1.46E-008, 
  3.30,   2.11E-008, 
  3.40,   3.38E-008, 
  3.50,   6.69E-008, 
  3.60,   1.64E-007, 
  3.70,   6.50E-007, 
  3.80,   2.11E-006, 
  3.90,   2.65E-006, 
  4.00,   3.60E-006, 
  4.10,   4.01E-006, 
  4.20,   3.43E-006, 
  4.30,   3.01E-006, 
  4.40,   2.33E-006, 
  4.50,   4.69E-007, 
  4.60,   2.26E-008, 
  4.70,   7.06E-009, 
  4.80,   2.93E-009, 
  4.90,   1.40E-009, 
  5.00,   7.12E-010, 
  5.10,   3.12E-010, 
  5.20,   8.15E-011, 
  5.30,  -4.72E-011, 
  5.40,  -1.06E-010, 
  5.50,  -1.10E-010, 
  5.60,  -1.64E-010, 
  5.70,  -1.68E-010, 
  5.80,  -1.53E-010, 
  5.90,  -1.54E-010, 
  6.00,  -1.63E-010, 
  6.10,  -9.75E-011, 
  6.20,  -1.17E-010, 
  6.30,  -1.17E-010, 
  6.40,  -7.93E-011, 
  6.50,  -1.10E-010, 
  6.60,  -1.41E-010, 
  6.70,  -1.44E-010, 
  6.80,  -1.94E-010, 
