Nov 17, 2019  02:54:01 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.22E-009, 
  1.10,   2.27E-009, 
  1.20,   2.47E-009, 
  1.30,   1.39E-008, 
  1.40,   7.42E-008, 
  1.50,   8.08E-008, 
  1.60,   5.81E-008, 
  1.70,   6.15E-008, 
  1.80,   6.76E-008, 
  1.90,   7.35E-008, 
  2.00,   7.78E-008, 
  2.10,   7.65E-008, 
  2.20,   6.76E-008, 
  2.30,   6.31E-008, 
  2.40,   4.85E-008, 
  2.50,   2.72E-008, 
  2.60,   1.10E-008, 
  2.70,   7.17E-009, 
  2.80,   6.16E-009, 
  2.90,   6.20E-009, 
  3.00,   7.04E-009, 
  3.10,   8.44E-009, 
  3.20,   1.09E-008, 
  3.30,   1.64E-008, 
  3.40,   2.77E-008, 
  3.50,   5.61E-008, 
  3.60,   1.63E-007, 
  3.70,   7.40E-007, 
  3.80,   1.75E-006, 
  3.90,   2.32E-006, 
  4.00,   2.91E-006, 
  4.10,   3.06E-006, 
  4.20,   2.68E-006, 
  4.30,   2.32E-006, 
  4.40,   1.67E-006, 
  4.50,   2.75E-007, 
  4.60,   1.72E-008, 
  4.70,   5.82E-009, 
  4.80,   2.32E-009, 
  4.90,   9.89E-010, 
  5.00,   3.86E-010, 
  5.10,   5.72E-011, 
  5.20,  -1.60E-010, 
  5.30,  -2.07E-010, 
  5.40,  -2.64E-010, 
  5.50,  -2.91E-010, 
  5.60,  -2.58E-010, 
  5.70,  -2.41E-010, 
  5.80,  -2.64E-010, 
  5.90,  -2.86E-010, 
  6.00,  -2.53E-010, 
  6.10,  -2.10E-010, 
  6.20,  -2.09E-010, 
  6.30,  -1.86E-010, 
  6.40,  -2.11E-010, 
  6.50,  -1.95E-010, 
  6.60,  -2.31E-010, 
  6.70,  -2.18E-010, 
  6.80,  -1.53E-010, 
