Nov 17, 2019  02:58:06 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   2.29E-009, 
  1.10,   2.42E-009, 
  1.20,   2.75E-009, 
  1.30,   1.19E-008, 
  1.40,   7.63E-008, 
  1.50,   8.66E-008, 
  1.60,   5.41E-008, 
  1.70,   5.47E-008, 
  1.80,   6.26E-008, 
  1.90,   6.77E-008, 
  2.00,   7.40E-008, 
  2.10,   7.31E-008, 
  2.20,   6.77E-008, 
  2.30,   6.21E-008, 
  2.40,   4.94E-008, 
  2.50,   2.97E-008, 
  2.60,   1.19E-008, 
  2.70,   7.29E-009, 
  2.80,   6.01E-009, 
  2.90,   5.81E-009, 
  3.00,   6.38E-009, 
  3.10,   7.53E-009, 
  3.20,   9.50E-009, 
  3.30,   1.39E-008, 
  3.40,   2.25E-008, 
  3.50,   4.30E-008, 
  3.60,   1.17E-007, 
  3.70,   4.98E-007, 
  3.80,   1.54E-006, 
  3.90,   2.11E-006, 
  4.00,   2.68E-006, 
  4.10,   3.09E-006, 
  4.20,   2.56E-006, 
  4.30,   2.38E-006, 
  4.40,   1.74E-006, 
  4.50,   4.08E-007, 
  4.60,   2.08E-008, 
  4.70,   6.56E-009, 
  4.80,   2.68E-009, 
  4.90,   1.24E-009, 
  5.00,   5.68E-010, 
  5.10,   2.01E-010, 
  5.20,   1.30E-012, 
  5.30,  -1.28E-010, 
  5.40,  -2.53E-010, 
  5.50,  -2.53E-010, 
  5.60,  -2.54E-010, 
  5.70,  -2.79E-010, 
  5.80,  -2.87E-010, 
  5.90,  -2.46E-010, 
  6.00,  -2.23E-010, 
  6.10,  -2.14E-010, 
  6.20,  -2.31E-010, 
  6.30,  -2.19E-010, 
  6.40,  -2.05E-010, 
  6.50,  -1.80E-010, 
  6.60,  -1.55E-010, 
  6.70,  -1.72E-010, 
  6.80,  -1.83E-010, 
