Nov 17, 2019  02:49:56 AM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.93E-009, 
  1.10,   2.06E-009, 
  1.20,   2.30E-009, 
  1.30,   1.65E-008, 
  1.40,   7.39E-008, 
  1.50,   8.20E-008, 
  1.60,   7.03E-008, 
  1.70,   7.58E-008, 
  1.80,   7.98E-008, 
  1.90,   8.94E-008, 
  2.00,   8.98E-008, 
  2.10,   8.74E-008, 
  2.20,   7.51E-008, 
  2.30,   6.99E-008, 
  2.40,   5.21E-008, 
  2.50,   2.64E-008, 
  2.60,   1.09E-008, 
  2.70,   7.51E-009, 
  2.80,   6.70E-009, 
  2.90,   7.02E-009, 
  3.00,   8.23E-009, 
  3.10,   9.98E-009, 
  3.20,   1.36E-008, 
  3.30,   2.14E-008, 
  3.40,   3.75E-008, 
  3.50,   8.32E-008, 
  3.60,   2.77E-007, 
  3.70,   1.18E-006, 
  3.80,   2.09E-006, 
  3.90,   2.73E-006, 
  4.00,   3.34E-006, 
  4.10,   3.17E-006, 
  4.20,   3.01E-006, 
  4.30,   2.39E-006, 
  4.40,   1.63E-006, 
  4.50,   1.57E-007, 
  4.60,   1.46E-008, 
  4.70,   5.06E-009, 
  4.80,   2.02E-009, 
  4.90,   1.02E-009, 
  5.00,   4.88E-010, 
  5.10,   1.20E-010, 
  5.20,  -6.11E-011, 
  5.30,  -1.38E-010, 
  5.40,  -1.85E-010, 
  5.50,  -2.44E-010, 
  5.60,  -2.42E-010, 
  5.70,  -2.39E-010, 
  5.80,  -2.00E-010, 
  5.90,  -2.36E-010, 
  6.00,  -1.78E-010, 
  6.10,  -1.99E-010, 
  6.20,  -1.53E-010, 
  6.30,  -1.92E-010, 
  6.40,  -2.30E-010, 
  6.50,  -2.19E-010, 
  6.60,  -2.37E-010, 
  6.70,  -1.92E-010, 
  6.80,  -1.61E-010, 
