Nov 18, 2019  09:33:29 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.53E-009, 
  1.10,   1.69E-009, 
  1.20,   1.95E-009, 
  1.30,   1.49E-008, 
  1.40,   7.42E-008, 
  1.50,   6.60E-008, 
  1.60,   3.99E-008, 
  1.70,   4.02E-008, 
  1.80,   4.65E-008, 
  1.90,   5.15E-008, 
  2.00,   5.73E-008, 
  2.10,   5.33E-008, 
  2.20,   4.84E-008, 
  2.30,   4.45E-008, 
  2.40,   3.53E-008, 
  2.50,   2.03E-008, 
  2.60,   8.38E-009, 
  2.70,   5.08E-009, 
  2.80,   3.64E-009, 
  2.90,   3.34E-009, 
  3.00,   3.54E-009, 
  3.10,   4.39E-009, 
  3.20,   5.44E-009, 
  3.30,   7.45E-009, 
  3.40,   1.23E-008, 
  3.50,   2.43E-008, 
  3.60,   7.58E-008, 
  3.70,   4.20E-007, 
  3.80,   8.52E-007, 
  3.90,   1.30E-006, 
  4.00,   1.53E-006, 
  4.10,   1.60E-006, 
  4.20,   1.36E-006, 
  4.30,   1.21E-006, 
  4.40,   8.52E-007, 
  4.50,   1.45E-007, 
  4.60,   1.27E-008, 
  4.70,   4.47E-009, 
  4.80,   1.75E-009, 
  4.90,   7.64E-010, 
  5.00,   2.77E-010, 
  5.10,   5.81E-011, 
  5.20,  -8.80E-011, 
  5.30,  -1.25E-010, 
  5.40,  -1.85E-010, 
  5.50,  -2.44E-010, 
  5.60,  -2.47E-010, 
  5.70,  -2.28E-010, 
  5.80,  -2.31E-010, 
  5.90,  -2.59E-010, 
  6.00,  -2.60E-010, 
  6.10,  -1.91E-010, 
  6.20,  -1.57E-010, 
  6.30,  -2.02E-010, 
  6.40,  -2.70E-010, 
  6.50,  -2.02E-010, 
  6.60,  -1.93E-010, 
  6.70,  -1.76E-010, 
  6.80,  -1.36E-010, 
