Nov 18, 2019  09:36:13 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.77E-009, 
  1.10,   1.87E-009, 
  1.20,   2.10E-009, 
  1.30,   9.90E-009, 
  1.40,   7.51E-008, 
  1.50,   7.91E-008, 
  1.60,   3.95E-008, 
  1.70,   3.46E-008, 
  1.80,   3.99E-008, 
  1.90,   4.46E-008, 
  2.00,   5.16E-008, 
  2.10,   5.02E-008, 
  2.20,   4.67E-008, 
  2.30,   4.14E-008, 
  2.40,   3.47E-008, 
  2.50,   2.30E-008, 
  2.60,   9.52E-009, 
  2.70,   5.29E-009, 
  2.80,   3.61E-009, 
  2.90,   3.06E-009, 
  3.00,   3.16E-009, 
  3.10,   3.56E-009, 
  3.20,   4.73E-009, 
  3.30,   6.24E-009, 
  3.40,   9.71E-009, 
  3.50,   1.77E-008, 
  3.60,   4.59E-008, 
  3.70,   2.38E-007, 
  3.80,   7.12E-007, 
  3.90,   1.10E-006, 
  4.00,   1.40E-006, 
  4.10,   1.58E-006, 
  4.20,   1.30E-006, 
  4.30,   1.28E-006, 
  4.40,   9.23E-007, 
  4.50,   2.70E-007, 
  4.60,   1.77E-008, 
  4.70,   5.59E-009, 
  4.80,   2.21E-009, 
  4.90,   9.69E-010, 
  5.00,   3.73E-010, 
  5.10,   8.71E-011, 
  5.20,  -6.59E-011, 
  5.30,  -1.67E-010, 
  5.40,  -2.49E-010, 
  5.50,  -2.25E-010, 
  5.60,  -2.04E-010, 
  5.70,  -2.24E-010, 
  5.80,  -1.79E-010, 
  5.90,  -1.65E-010, 
  6.00,  -1.73E-010, 
  6.10,  -2.27E-010, 
  6.20,  -2.22E-010, 
  6.30,  -2.08E-010, 
  6.40,  -2.22E-010, 
  6.50,  -2.36E-010, 
  6.60,  -1.88E-010, 
  6.70,  -1.42E-010, 
  6.80,  -1.03E-010, 
