Nov 18, 2019  09:29:25 PM
Residual Gas Analyzer Software 
Software Version, 3.216.001

Analog Scan Setup:

Data Points in Scan, 1991 
Units, Torr 
Noise Floor, 2 
CEM Status, OFF 
Points Per AMU, 10
Scan Start Mass, 1, amu 
Scan Stop Mass, 200, amu
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 1.00E-004 
Filament Current, 1.00, mAmps


  1.00,   1.58E-009, 
  1.10,   1.68E-009, 
  1.20,   1.91E-009, 
  1.30,   1.56E-008, 
  1.40,   7.72E-008, 
  1.50,   7.42E-008, 
  1.60,   5.63E-008, 
  1.70,   5.88E-008, 
  1.80,   6.59E-008, 
  1.90,   7.38E-008, 
  2.00,   8.01E-008, 
  2.10,   7.29E-008, 
  2.20,   6.55E-008, 
  2.30,   6.02E-008, 
  2.40,   4.57E-008, 
  2.50,   2.42E-008, 
  2.60,   9.29E-009, 
  2.70,   5.54E-009, 
  2.80,   4.30E-009, 
  2.90,   4.08E-009, 
  3.00,   4.39E-009, 
  3.10,   5.19E-009, 
  3.20,   6.77E-009, 
  3.30,   9.82E-009, 
  3.40,   1.69E-008, 
  3.50,   3.64E-008, 
  3.60,   1.28E-007, 
  3.70,   6.52E-007, 
  3.80,   1.11E-006, 
  3.90,   1.68E-006, 
  4.00,   1.88E-006, 
  4.10,   1.89E-006, 
  4.20,   1.70E-006, 
  4.30,   1.42E-006, 
  4.40,   1.01E-006, 
  4.50,   1.47E-007, 
  4.60,   1.29E-008, 
  4.70,   4.54E-009, 
  4.80,   1.85E-009, 
  4.90,   8.26E-010, 
  5.00,   2.95E-010, 
  5.10,   6.15E-011, 
  5.20,  -6.02E-011, 
  5.30,  -1.72E-010, 
  5.40,  -2.29E-010, 
  5.50,  -2.61E-010, 
  5.60,  -3.02E-010, 
  5.70,  -2.63E-010, 
  5.80,  -2.84E-010, 
  5.90,  -2.93E-010, 
  6.00,  -2.87E-010, 
  6.10,  -2.30E-010, 
  6.20,  -2.31E-010, 
  6.30,  -2.11E-010, 
  6.40,  -1.58E-010, 
  6.50,  -1.55E-010, 
  6.60,  -1.36E-010, 
  6.70,  -2.05E-010, 
  6.80,  -1.72E-010, 
